dataset,topic,form,row_index,entity,label,partition
neg_inventors,inventors,negated,88,Igor Sikorsky,1,test
neg_inventors,inventors,negated,89,Sir Humphry Davy,0,train
neg_inventors,inventors,negated,90,Nikolai Basov,1,train
neg_inventors,inventors,negated,91,Edwin H. Land,0,train
neg_inventors,inventors,negated,92,Cai Lun,1,train
neg_inventors,inventors,negated,93,Mary Walton,1,train
neg_inventors,inventors,negated,94,Joseph Aspdin,1,train
neg_inventors,inventors,negated,95,James Watt,0,train
neg_inventors,inventors,negated,96,Ernest Swinton,0,train
neg_inventors,inventors,negated,97,Jean-Bernard-Léon Foucault,0,train
neg_inventors,inventors,negated,98,Gordon Gould,0,test
neg_inventors,inventors,negated,99,Leonardo da Vinci,1,train
neg_inventors,inventors,negated,100,Ernesto Blanco,0,train
neg_inventors,inventors,negated,101,George Cayley,1,train
neg_inventors,inventors,negated,102,John von Neumann,0,train
neg_inventors,inventors,negated,103,Gideon Sundback,1,train
neg_inventors,inventors,negated,104,Ruth Benerito,0,train
neg_inventors,inventors,negated,105,Robert Moog,1,train
neg_inventors,inventors,negated,106,Luther George Simjian,1,train
neg_inventors,inventors,negated,107,Ralph H. Baer,0,train
neg_inventors,inventors,negated,108,John Gorrie,1,test
neg_inventors,inventors,negated,109,Michael Faraday,0,test
neg_inventors,inventors,negated,110,Lloyd Groff Copeman,1,train
neg_inventors,inventors,negated,111,Philo Farnsworth,1,train
neg_inventors,inventors,negated,112,Alan Turing,0,train
neg_inventors,inventors,negated,113,Elisha Gray,0,train
neg_inventors,inventors,negated,114,Édouard-Léon Scott de Martinville,0,train
neg_inventors,inventors,negated,115,Zhores Alferov,1,train
neg_inventors,inventors,negated,116,Leon Theremin,0,test
neg_inventors,inventors,negated,117,Rudolf Diesel,0,train
neg_inventors,inventors,negated,118,Elisha Otis,0,train
neg_inventors,inventors,negated,119,László Bíró,1,train
neg_inventors,inventors,negated,120,Valdemar Poulsen,0,train
neg_inventors,inventors,negated,121,James Murray Spangler,1,train
neg_inventors,inventors,negated,122,Joseph Aspdin,0,train
neg_inventors,inventors,negated,123,Hans Berger,1,train
neg_inventors,inventors,negated,124,Philo Farnsworth,0,train
neg_inventors,inventors,negated,125,Ralph Benjamin,1,train
neg_inventors,inventors,negated,126,Florence Parpart,1,train
neg_inventors,inventors,negated,127,Marvin Camras,0,train
neg_inventors,inventors,negated,128,Charles Babbage,0,train
neg_inventors,inventors,negated,129,Charles Francis Richter,1,train
neg_inventors,inventors,negated,130,Ami Argand,0,train
neg_inventors,inventors,negated,131,Kwolek,1,train
neg_inventors,inventors,negated,132,Richard Gatling,1,test
neg_inventors,inventors,negated,133,Luther Simjian,0,test
neg_inventors,inventors,negated,134,Joseph Bramah,0,train
neg_inventors,inventors,negated,135,Hans Geiger,1,test
neg_inventors,inventors,negated,136,Alexander Graham Bell,0,train
neg_inventors,inventors,negated,137,Blaise Pascal,1,train
neg_inventors,inventors,negated,138,Charles Macintosh,0,train
neg_inventors,inventors,negated,139,Narinder Singh Kapany,1,test
neg_inventors,inventors,negated,140,Bette Nesmith Graham,0,train
neg_inventors,inventors,negated,141,Édouard-Léon Scott de Martinville,1,train
neg_inventors,inventors,negated,142,Orville and Wilbur Wright,0,train
neg_inventors,inventors,negated,143,Richard Leach Maddox,1,train
neg_inventors,inventors,negated,144,Hans Oersted,1,train
neg_inventors,inventors,negated,145,Charles Cros,1,train
neg_inventors,inventors,negated,146,R. Buckminster Fuller,1,train
neg_inventors,inventors,negated,147,Willis Carrier,1,train
neg_inventors,inventors,negated,148,Charles Cros,0,train
neg_inventors,inventors,negated,149,Thomas Savery,0,train
neg_inventors,inventors,negated,150,Bartolomeo Cristofori,0,train
neg_inventors,inventors,negated,151,Louis Pasteur,0,train
neg_inventors,inventors,negated,152,Frederick G. Creed,1,train
neg_inventors,inventors,negated,153,Alexander Fleming,1,test
neg_inventors,inventors,negated,154,Florence Parpart,0,train
neg_inventors,inventors,negated,155,Henri Giffard,1,train
neg_inventors,inventors,negated,156,Paul Gottlieb Nipkow,0,train
neg_inventors,inventors,negated,157,Hippolyte Mège-Mouriès,1,train
neg_inventors,inventors,negated,158,Josephine Cochrane,0,train
neg_inventors,inventors,negated,159,Mary Anderson,0,train
neg_inventors,inventors,negated,160,Otis Boykin,1,train
neg_inventors,inventors,negated,161,John Callcott Horsley,0,train
neg_inventors,inventors,negated,162,Jack Kilby,0,train
neg_inventors,inventors,negated,163,Samuel Fox,0,train
neg_inventors,inventors,negated,164,Hans Berger,0,train
neg_inventors,inventors,negated,165,Ernest Swinton,1,train
neg_inventors,inventors,negated,166,André-Jacques Garnerin,0,train
neg_inventors,inventors,negated,167,Alexander Fleming,0,test
neg_inventors,inventors,negated,168,Hans Goldschmidt,1,test
neg_inventors,inventors,negated,169,Willem Einthoven,1,train
neg_inventors,inventors,negated,170,Garrett Morgan,0,train
neg_inventors,inventors,negated,171,Richard Trevithick,1,train
neg_inventors,inventors,negated,172,Georges Claude,1,train
neg_inventors,inventors,negated,173,Sir Isaac Newton,0,train
neg_inventors,inventors,negated,174,William Kelly,0,train
neg_inventors,inventors,negated,175,Thomas Wedgwood,1,train
neg_inventors,inventors,negated,176,Nils Bohlin,1,train
neg_inventors,inventors,negated,177,Albert Ghiorso,0,train
neg_inventors,inventors,negated,178,George de Mestral,0,train
neg_inventors,inventors,negated,179,Carlos Glidden,0,train
neg_inventors,inventors,negated,180,William Congreve,0,test
neg_inventors,inventors,negated,181,John Logie Baird,1,train
neg_inventors,inventors,negated,182,Edouard Benedictus,1,train
neg_inventors,inventors,negated,183,Alec Jeffreys,1,train
neg_inventors,inventors,negated,184,Arthur Pitney,0,train
neg_inventors,inventors,negated,185,Giovanni Caselli,1,train
neg_inventors,inventors,negated,186,John Gorrie,0,test
neg_inventors,inventors,negated,187,Robert Chesebrough,0,test
neg_inventors,inventors,negated,188,Johannes Gutenberg,1,train
neg_inventors,inventors,negated,189,Maria Telkes,1,train
neg_inventors,inventors,negated,190,Yoshiro Nakamatsu,1,train
neg_inventors,inventors,negated,191,Chester Carlson,0,train
neg_inventors,inventors,negated,192,George Pullman,0,test
neg_inventors,inventors,negated,193,George Cayley,0,train
neg_inventors,inventors,negated,194,John Bardeen,0,train
neg_inventors,inventors,negated,195,Orville and Wilbur Wright,1,train
neg_inventors,inventors,negated,196,Archimedes,1,test
neg_inventors,inventors,negated,197,Johannes Gutenberg,0,train
neg_inventors,inventors,negated,198,George Eastman,0,train
neg_inventors,inventors,negated,199,Hans Lippershey,0,train
neg_inventors,inventors,negated,200,Carl Elsener,1,train
neg_inventors,inventors,negated,201,John Boyd Dunlop,1,train
neg_inventors,inventors,negated,202,Heinrich Hertz,0,train
neg_inventors,inventors,negated,203,Leonardo da Vinci,0,train
neg_inventors,inventors,negated,204,Nikolai Basov,0,train
neg_inventors,inventors,negated,205,Wilhelm Conrad Röntgen,1,train
neg_inventors,inventors,negated,206,Guglielmo Marconi,0,train
neg_inventors,inventors,negated,207,Christian Huygens,0,train
neg_inventors,inventors,negated,208,Robert Adler,1,train
neg_inventors,inventors,negated,209,John Walker,1,test
neg_inventors,inventors,negated,210,Grace Hopper,1,train
neg_inventors,inventors,negated,211,James West,0,train
neg_inventors,inventors,negated,212,Charles Townes,1,train
neg_inventors,inventors,negated,213,Sir Frank Whittle,0,train
neg_inventors,inventors,negated,214,John Ambrose Fleming,0,test
neg_inventors,inventors,negated,215,Gottlieb Daimler,0,train
neg_inventors,inventors,negated,216,Frederick McKinley Jones,1,train
neg_inventors,inventors,negated,217,William Sturgeon,1,train
neg_inventors,inventors,negated,218,Igor Tamm,1,train
neg_inventors,inventors,negated,219,Frank Julian Sprague,0,test
neg_inventors,inventors,negated,220,George Antheil,0,train
neg_inventors,inventors,negated,221,William Kelly,1,train
neg_inventors,inventors,negated,222,Alva J. Fisher,0,test
neg_inventors,inventors,negated,223,Louis Pasteur,1,train
neg_inventors,inventors,negated,224,Thomas Edison,0,train
neg_inventors,inventors,negated,225,Joseph Glidden,1,train
neg_inventors,inventors,negated,226,Tim Berners-Lee,1,train
neg_inventors,inventors,negated,227,Carl Wilhelm Siemens,0,train
neg_inventors,inventors,negated,228,Ralph Benjamin,0,train
neg_inventors,inventors,negated,229,George Devol,0,train
neg_inventors,inventors,negated,230,Igor Tamm,0,train
neg_inventors,inventors,negated,231,Philipp Reis,0,test
neg_inventors,inventors,negated,232,Edmund Cartwright,0,train
neg_inventors,inventors,negated,233,Heinrich Göbel,1,train
neg_inventors,inventors,negated,234,Yoshua Bengio,1,train
neg_inventors,inventors,negated,235,John Kay,1,train
neg_inventors,inventors,negated,236,Marie Curie,0,train
neg_inventors,inventors,negated,237,Mary Phelps Jacob,0,test
neg_inventors,inventors,negated,238,Valdemar Poulsen,1,train
neg_inventors,inventors,negated,239,John Harrison,0,train
neg_inventors,inventors,negated,240,John Ericsson,1,train
neg_inventors,inventors,negated,241,James Starley,1,train
neg_inventors,inventors,negated,242,Charles Tellier,1,train
neg_inventors,inventors,negated,243,Fritz Pfleumer,1,test
neg_inventors,inventors,negated,244,Clyde Tombaugh,0,train
neg_inventors,inventors,negated,245,Nicolas Appert,1,test
neg_inventors,inventors,negated,246,Felix Hoffmann,1,train
neg_inventors,inventors,negated,247,Joseph Henry,0,test
neg_inventors,inventors,negated,248,Alexander Graham Bell,1,train
neg_inventors,inventors,negated,249,Robert Noyce,0,train
neg_inventors,inventors,negated,250,Charles Francis Richter,0,train
neg_inventors,inventors,negated,251,Hans Oersted,0,train
neg_inventors,inventors,negated,252,Nils Bohlin,0,train
neg_inventors,inventors,negated,253,Alec Jeffreys,0,train
neg_inventors,inventors,negated,254,John T. Parsons,0,test
neg_inventors,inventors,negated,255,Otis Boykin,0,train
neg_inventors,inventors,negated,256,Charles Strite,0,test
neg_inventors,inventors,negated,257,Alessandro Volta,0,train
neg_inventors,inventors,negated,258,Ruth Handler,0,train
neg_inventors,inventors,negated,259,Georges Claude,0,train
neg_inventors,inventors,negated,260,Hedy Lamarr,1,train
neg_inventors,inventors,negated,261,Alfred Nobel,0,test
neg_inventors,inventors,negated,262,John Ambrose Fleming,1,test
neg_inventors,inventors,negated,263,Charles Strite,1,test
neg_inventors,inventors,negated,264,John Ericsson,0,train
neg_inventors,inventors,negated,265,Elisha Otis,1,train
neg_inventors,inventors,negated,266,Gordon Gould,1,test
neg_inventors,inventors,negated,267,Christopher Cockerell,0,train
neg_inventors,inventors,negated,268,Sir Charles Parsons,0,train
neg_inventors,inventors,negated,269,Henry Ford,0,test
neg_inventors,inventors,negated,270,Rudolf Kálmán,1,train
neg_inventors,inventors,negated,271,Joseph Swan,0,train
neg_inventors,inventors,negated,272,Richard Gatling,0,test
neg_inventors,inventors,negated,273,Ferdinand von Zeppelin,0,train
neg_inventors,inventors,negated,274,Karl Benz,0,train
neg_inventors,inventors,negated,275,James Starley,0,train
neg_inventors,inventors,negated,276,August Horch,0,test
neg_inventors,inventors,negated,277,Charles Macintosh,1,train
neg_inventors,inventors,negated,278,Heinrich Göbel,0,train
neg_inventors,inventors,negated,279,Marie Curie,1,train
neg_inventors,inventors,negated,280,Igor Sikorsky,0,test
neg_inventors,inventors,negated,281,Gustaf Dalén,1,train
neg_inventors,inventors,negated,282,Eli Whitney,0,train
neg_inventors,inventors,negated,283,Hippolyte Mège-Mouriès,0,train
neg_inventors,inventors,negated,284,Ada Lovelace,1,train
neg_inventors,inventors,negated,285,Spencer Silver,0,test
neg_inventors,inventors,negated,286,Leon Theremin,1,test
neg_inventors,inventors,negated,287,Emile Berliner,0,train
neg_inventors,inventors,negated,288,Charles Wheatstone,0,train
neg_inventors,inventors,negated,289,Biruté Galdikas,1,train
neg_inventors,inventors,negated,290,Samuel Fox,1,train
neg_inventors,inventors,negated,291,Grace Hopper,0,train
neg_inventors,inventors,negated,292,Biruté Galdikas,0,train
neg_inventors,inventors,negated,293,Daisuke Inoue,0,train
neg_inventors,inventors,negated,294,Albert Ghiorso,1,train
neg_inventors,inventors,negated,295,Karl Landsteiner,0,train
neg_inventors,inventors,negated,296,Joseph Henry,1,test
neg_inventors,inventors,negated,297,Galileo Galilei,1,train
neg_inventors,inventors,negated,298,Linus Torvalds,0,test
neg_inventors,inventors,negated,299,Ami Argand,1,train
neg_inventors,inventors,negated,300,André-Jacques Garnerin,1,train
neg_inventors,inventors,negated,301,Levi Strauss,0,train
neg_inventors,inventors,negated,302,Alessandro Volta,1,train
neg_inventors,inventors,negated,303,Edouard Benedictus,0,train
neg_inventors,inventors,negated,304,Arthur Fry,1,train
neg_inventors,inventors,negated,305,Charles Townes,0,train
neg_inventors,inventors,negated,306,Ralph H. Baer,1,train
neg_inventors,inventors,negated,307,Reginald Fessenden,0,train
neg_inventors,inventors,negated,308,Antoine Lavoisier,1,train
neg_inventors,inventors,negated,309,Joseph Engelberger,0,train
neg_inventors,inventors,negated,310,Karl Landsteiner,1,train
neg_inventors,inventors,negated,311,Reginald Fessenden,1,train
neg_inventors,inventors,negated,312,John Shepherd-Barron,1,train
neg_inventors,inventors,negated,313,Frank Bunker Gilbreth,1,train
neg_inventors,inventors,negated,314,Daisuke Inoue,1,train
neg_inventors,inventors,negated,315,John Kay,0,train
neg_inventors,inventors,negated,316,Tim Berners-Lee,0,train
neg_inventors,inventors,negated,317,Charles Francis Jenkins,0,train
neg_inventors,inventors,negated,318,Jean-Bernard-Léon Foucault,1,train
neg_inventors,inventors,negated,319,Wilhelm Conrad Röntgen,0,train
neg_inventors,inventors,negated,320,Christian Huygens,1,train
neg_inventors,inventors,negated,321,Ada Lovelace,0,train
neg_inventors,inventors,negated,322,Philo Taylor Farnsworth,0,train
neg_inventors,inventors,negated,323,Sergey Brin and Larry Page,0,test
neg_inventors,inventors,negated,324,Hans Geiger,0,test
neg_inventors,inventors,negated,325,Evangelista Torricelli,0,train
neg_inventors,inventors,negated,326,Herbert Akroyd Stuart,1,train
neg_inventors,inventors,negated,327,Daniel Fahrenheit,1,train
neg_inventors,inventors,negated,328,Shinya Yamanaka,0,train
neg_inventors,inventors,negated,329,Giovanni Caselli,0,train
neg_inventors,inventors,negated,330,Charles Francis Jenkins,1,train
neg_inventors,inventors,negated,331,Hedy Lamarr,0,train
neg_inventors,inventors,negated,332,Frederick McKinley Jones,0,train
neg_inventors,inventors,negated,333,James Hargreaves,0,train
neg_inventors,inventors,negated,334,David Schwarz,0,train
neg_inventors,inventors,negated,335,Konrad Zuse,0,train
neg_inventors,inventors,negated,336,Jacob Perkins,0,train
neg_inventors,inventors,negated,337,Arthur Pitney,1,train
neg_inventors,inventors,negated,338,John Boyd Dunlop,0,train
neg_inventors,inventors,negated,339,Charles Babbage,1,train
neg_inventors,inventors,negated,340,Hans von Ohain,0,train
neg_inventors,inventors,negated,341,John von Neumann,1,train
neg_inventors,inventors,negated,342,Christopher Cockerell,1,train
neg_inventors,inventors,negated,343,R. Buckminster Fuller,0,train
neg_inventors,inventors,negated,344,Thomas Tompion,0,test
neg_inventors,inventors,negated,345,Vint Cerf,1,train
neg_inventors,inventors,negated,346,Nicolas Appert,0,test
neg_inventors,inventors,negated,347,Wallace Carothers,1,train
neg_inventors,inventors,negated,348,Carl Sontheimer,0,train
neg_inventors,inventors,negated,349,Karl Benz,1,train
neg_inventors,inventors,negated,350,Konrad Zuse,1,train
neg_inventors,inventors,negated,351,James Clerk Maxwell,0,train
neg_inventors,inventors,negated,352,Nikola Tesla,1,test
neg_inventors,inventors,negated,353,James Murray Spangler,0,train
neg_inventors,inventors,negated,354,John Wesley Hyatt,1,test
neg_inventors,inventors,negated,355,Hans Goldschmidt,0,test
neg_inventors,inventors,negated,356,Carl Elsener,0,train
neg_inventors,inventors,negated,357,Vint Cerf,0,train
neg_inventors,inventors,negated,358,Charles Tellier,0,train
neg_inventors,inventors,negated,359,Elisha Gray,1,train
neg_inventors,inventors,negated,360,George de Mestral,1,train
neg_inventors,inventors,negated,361,Sir Charles Parsons,1,train
neg_inventors,inventors,negated,362,Henry Bessemer,1,train
neg_inventors,inventors,negated,363,James Dyson,1,test
neg_inventors,inventors,negated,364,Jack Kilby,1,train
neg_inventors,inventors,negated,365,Joseph Marie Jacquard,0,train
neg_inventors,inventors,negated,366,Carl Wilhelm Siemens,1,train
neg_inventors,inventors,negated,367,Sir Humphry Davy,1,train
neg_inventors,inventors,negated,368,Philipp Reis,1,test
neg_inventors,inventors,negated,369,Samuel Colt,0,test
neg_inventors,inventors,negated,370,Bartolomeo Cristofori,1,train
neg_inventors,inventors,negated,371,Mary Walton,0,train
neg_inventors,inventors,negated,372,Felix Hoffmann,0,train
neg_inventors,inventors,negated,373,Lester Wire,1,train
neg_inventors,inventors,negated,374,Frederick G. Creed,0,train
neg_inventors,inventors,negated,375,Hans von Ohain,1,train
neg_inventors,inventors,negated,376,Elihu Thomson,0,train
neg_inventors,inventors,negated,377,Yvonne Brill,1,train
neg_inventors,inventors,negated,378,Pierre Curie,0,train
neg_inventors,inventors,negated,379,James Hargreaves,1,train
neg_inventors,inventors,negated,380,Nikolay Slavyanov,0,train
neg_inventors,inventors,negated,381,Dr. Robert Gallo,0,train
neg_inventors,inventors,negated,382,Charles Goodyear,1,train
neg_inventors,inventors,negated,383,Samuel Morse,0,train
neg_inventors,inventors,negated,384,Daniel Fahrenheit,0,train
neg_inventors,inventors,negated,385,John Logie Baird,0,train
neg_inventors,inventors,negated,386,Henri Giffard,0,train
neg_inventors,inventors,negated,387,Eugene Polley,0,train
neg_inventors,inventors,negated,388,Zhores Alferov,0,train
neg_inventors,inventors,negated,389,Ferdinand Carré,0,train
neg_inventors,inventors,negated,390,Richard Trevithick,0,train
neg_inventors,inventors,negated,391,Edmund Cartwright,1,train
neg_inventors,inventors,negated,392,John Walker,0,test
neg_inventors,inventors,negated,393,Semyon Kirlian,1,test
neg_inventors,inventors,negated,394,Blaise Pascal,0,train
neg_inventors,inventors,negated,395,Mary Phelps Jacob,1,test
neg_inventors,inventors,negated,396,Luther Simjian,1,test
neg_inventors,inventors,negated,397,Benjamin Rubin,0,train
neg_inventors,inventors,negated,398,Willem Einthoven,0,train
neg_inventors,inventors,negated,399,Godfrey Hounsfield,0,test
neg_inventors,inventors,negated,400,Yoshiro Nakamatsu,0,train
neg_inventors,inventors,negated,401,Sir Isaac Newton,1,train
neg_inventors,inventors,negated,402,Ferdinand von Zeppelin,1,train
neg_inventors,inventors,negated,403,Auguste and Louis Lumière,0,train
neg_inventors,inventors,negated,404,Thomas Edison,1,train
neg_inventors,inventors,negated,405,Cai Lun,0,train
element_symb,element_symb,affirmative,0,Thallium,1,train
element_symb,element_symb,affirmative,1,Barium,0,train
element_symb,element_symb,affirmative,2,Tantalum,1,train
element_symb,element_symb,affirmative,3,Beryllium,1,test
element_symb,element_symb,affirmative,4,Yttrium,0,train
element_symb,element_symb,affirmative,5,Krypton,1,train
element_symb,element_symb,affirmative,6,Molybdenum,0,test
element_symb,element_symb,affirmative,7,Strontium,0,train
element_symb,element_symb,affirmative,8,Rubidium,1,test
element_symb,element_symb,affirmative,9,Titanium,1,train
element_symb,element_symb,affirmative,10,Strontium,1,train
element_symb,element_symb,affirmative,11,Mercury,0,train
element_symb,element_symb,affirmative,12,Xenon,1,train
element_symb,element_symb,affirmative,13,Uranium,0,train
element_symb,element_symb,affirmative,14,Indium,0,test
element_symb,element_symb,affirmative,15,Gallium,1,train
element_symb,element_symb,affirmative,16,Europium,1,test
element_symb,element_symb,affirmative,17,Chlorine,1,test
element_symb,element_symb,affirmative,18,Palladium,0,train
element_symb,element_symb,affirmative,19,Rubidium,0,test
element_symb,element_symb,affirmative,20,Zinc,0,train
element_symb,element_symb,affirmative,21,Sodium,0,train
element_symb,element_symb,affirmative,22,Francium,1,train
element_symb,element_symb,affirmative,23,Selenium,1,train
element_symb,element_symb,affirmative,24,Silver,1,train
element_symb,element_symb,affirmative,25,Potassium,0,train
element_symb,element_symb,affirmative,26,Neon,1,train
element_symb,element_symb,affirmative,27,Palladium,1,train
element_symb,element_symb,affirmative,28,Sulfur,1,train
element_symb,element_symb,affirmative,29,Antimony,0,test
element_symb,element_symb,affirmative,30,Polonium,0,train
element_symb,element_symb,affirmative,31,Hafnium,1,train
element_symb,element_symb,affirmative,32,Gold,0,train
element_symb,element_symb,affirmative,33,Chlorine,0,test
element_symb,element_symb,affirmative,34,Iridium,1,train
element_symb,element_symb,affirmative,35,Francium,0,train
element_symb,element_symb,affirmative,36,Actinium,1,train
element_symb,element_symb,affirmative,37,Gold,1,train
element_symb,element_symb,affirmative,38,Beryllium,0,test
element_symb,element_symb,affirmative,39,Rhenium,0,train
element_symb,element_symb,affirmative,40,Erbium,0,train
element_symb,element_symb,affirmative,41,Cadmium,1,train
element_symb,element_symb,affirmative,42,Actinium,0,train
element_symb,element_symb,affirmative,43,Osmium,1,train
element_symb,element_symb,affirmative,44,Neptunium,1,train
element_symb,element_symb,affirmative,45,Cerium,0,train
element_symb,element_symb,affirmative,46,Potassium,1,train
element_symb,element_symb,affirmative,47,Bromine,1,train
element_symb,element_symb,affirmative,48,Arsenic,0,train
element_symb,element_symb,affirmative,49,Thorium,0,train
element_symb,element_symb,affirmative,50,Calcium,1,train
element_symb,element_symb,affirmative,51,Zirconium,1,train
element_symb,element_symb,affirmative,52,Dysprosium,0,train
element_symb,element_symb,affirmative,53,Boron,1,train
element_symb,element_symb,affirmative,54,Silver,0,train
element_symb,element_symb,affirmative,55,Phosphorus,1,test
element_symb,element_symb,affirmative,56,Xenon,0,train
element_symb,element_symb,affirmative,57,Lutetium,1,train
element_symb,element_symb,affirmative,58,Phosphorus,0,test
element_symb,element_symb,affirmative,59,Fluorine,0,train
element_symb,element_symb,affirmative,60,Magnesium,1,train
element_symb,element_symb,affirmative,61,Neon,0,train
element_symb,element_symb,affirmative,62,Ruthenium,0,train
element_symb,element_symb,affirmative,63,Thulium,1,train
element_symb,element_symb,affirmative,64,Holmium,1,train
element_symb,element_symb,affirmative,65,Bromine,0,train
element_symb,element_symb,affirmative,66,Bismuth,1,test
element_symb,element_symb,affirmative,67,Promethium,1,train
element_symb,element_symb,affirmative,68,Rhodium,1,train
element_symb,element_symb,affirmative,69,Niobium,1,train
element_symb,element_symb,affirmative,70,Selenium,0,train
element_symb,element_symb,affirmative,71,Aluminum,0,train
element_symb,element_symb,affirmative,72,Ytterbium,0,train
element_symb,element_symb,affirmative,73,Lithium,0,train
element_symb,element_symb,affirmative,74,Iron,0,train
element_symb,element_symb,affirmative,75,Cadmium,0,train
element_symb,element_symb,affirmative,76,Mercury,1,train
element_symb,element_symb,affirmative,77,Oxygen,1,train
element_symb,element_symb,affirmative,78,Indium,1,test
element_symb,element_symb,affirmative,79,Carbon,1,test
element_symb,element_symb,affirmative,80,Lithium,1,train
element_symb,element_symb,affirmative,81,Tungsten,0,train
element_symb,element_symb,affirmative,82,Protactinium,1,test
element_symb,element_symb,affirmative,83,Gallium,0,train
element_symb,element_symb,affirmative,84,Manganese,0,test
element_symb,element_symb,affirmative,85,Calcium,0,train
element_symb,element_symb,affirmative,86,Chromium,0,train
element_symb,element_symb,affirmative,87,Cobalt,1,train
element_symb,element_symb,affirmative,88,Cesium,1,train
element_symb,element_symb,affirmative,89,Tungsten,1,train
element_symb,element_symb,affirmative,90,Sodium,1,train
element_symb,element_symb,affirmative,91,Ytterbium,1,train
element_symb,element_symb,affirmative,92,Rhenium,1,train
element_symb,element_symb,affirmative,93,Argon,0,train
element_symb,element_symb,affirmative,94,Zinc,1,train
element_symb,element_symb,affirmative,95,Uranium,1,train
element_symb,element_symb,affirmative,96,Ruthenium,1,train
element_symb,element_symb,affirmative,97,Magnesium,0,train
element_symb,element_symb,affirmative,98,Iodine,1,train
element_symb,element_symb,affirmative,99,Zirconium,0,train
element_symb,element_symb,affirmative,100,Rhodium,0,train
element_symb,element_symb,affirmative,101,Bismuth,0,test
element_symb,element_symb,affirmative,102,Nitrogen,0,test
element_symb,element_symb,affirmative,103,Oxygen,0,train
element_symb,element_symb,affirmative,104,Lutetium,0,train
element_symb,element_symb,affirmative,105,Praseodymium,0,test
element_symb,element_symb,affirmative,106,Germanium,1,train
element_symb,element_symb,affirmative,107,Terbium,1,train
element_symb,element_symb,affirmative,108,Argon,1,train
element_symb,element_symb,affirmative,109,Scandium,0,train
element_symb,element_symb,affirmative,110,Erbium,1,train
element_symb,element_symb,affirmative,111,Chromium,1,train
element_symb,element_symb,affirmative,112,Astatine,1,train
element_symb,element_symb,affirmative,113,Nickel,1,train
element_symb,element_symb,affirmative,114,Praseodymium,1,test
element_symb,element_symb,affirmative,115,Yttrium,1,train
element_symb,element_symb,affirmative,116,Tellurium,1,test
element_symb,element_symb,affirmative,117,Niobium,0,train
element_symb,element_symb,affirmative,118,Neodymium,0,train
element_symb,element_symb,affirmative,119,Fluorine,1,train
element_symb,element_symb,affirmative,120,Vanadium,1,train
element_symb,element_symb,affirmative,121,Thallium,0,train
element_symb,element_symb,affirmative,122,Samarium,0,test
element_symb,element_symb,affirmative,123,Hydrogen,0,train
element_symb,element_symb,affirmative,124,Neptunium,0,train
element_symb,element_symb,affirmative,125,Platinum,0,test
element_symb,element_symb,affirmative,126,Tin,0,train
element_symb,element_symb,affirmative,127,Thorium,1,train
element_symb,element_symb,affirmative,128,Samarium,1,test
element_symb,element_symb,affirmative,129,Hydrogen,1,train
element_symb,element_symb,affirmative,130,Silicon,1,train
element_symb,element_symb,affirmative,131,Barium,1,train
element_symb,element_symb,affirmative,132,Lanthanum,1,train
element_symb,element_symb,affirmative,133,Cerium,1,train
element_symb,element_symb,affirmative,134,Silicon,0,train
element_symb,element_symb,affirmative,135,Lanthanum,0,train
element_symb,element_symb,affirmative,136,Molybdenum,1,test
element_symb,element_symb,affirmative,137,Gadolinium,0,train
element_symb,element_symb,affirmative,138,Hafnium,0,train
element_symb,element_symb,affirmative,139,Arsenic,1,train
element_symb,element_symb,affirmative,140,Aluminum,1,train
element_symb,element_symb,affirmative,141,Copper,1,train
element_symb,element_symb,affirmative,142,Promethium,0,train
element_symb,element_symb,affirmative,143,Holmium,0,train
element_symb,element_symb,affirmative,144,Iron,1,train
element_symb,element_symb,affirmative,145,Technetium,1,test
element_symb,element_symb,affirmative,146,Technetium,0,test
element_symb,element_symb,affirmative,147,Cobalt,0,train
element_symb,element_symb,affirmative,148,Helium,0,test
element_symb,element_symb,affirmative,149,Nickel,0,train
element_symb,element_symb,affirmative,150,Krypton,0,train
element_symb,element_symb,affirmative,151,Boron,0,train
element_symb,element_symb,affirmative,152,Copper,0,train
element_symb,element_symb,affirmative,153,Titanium,0,train
element_symb,element_symb,affirmative,154,Thulium,0,train
element_symb,element_symb,affirmative,155,Osmium,0,train
element_symb,element_symb,affirmative,156,Neodymium,1,train
element_symb,element_symb,affirmative,157,Iridium,0,train
element_symb,element_symb,affirmative,158,Cesium,0,train
element_symb,element_symb,affirmative,159,Dysprosium,1,train
element_symb,element_symb,affirmative,160,Europium,0,test
element_symb,element_symb,affirmative,161,Gadolinium,1,train
element_symb,element_symb,affirmative,162,Helium,1,test
element_symb,element_symb,affirmative,163,Radon,1,train
element_symb,element_symb,affirmative,164,Carbon,0,test
element_symb,element_symb,affirmative,165,Germanium,0,train
element_symb,element_symb,affirmative,166,Tellurium,0,test
element_symb,element_symb,affirmative,167,Lead,0,train
element_symb,element_symb,affirmative,168,Polonium,1,train
element_symb,element_symb,affirmative,169,Platinum,1,test
element_symb,element_symb,affirmative,170,Sulfur,0,train
element_symb,element_symb,affirmative,171,Radium,0,train
element_symb,element_symb,affirmative,172,Antimony,1,test
element_symb,element_symb,affirmative,173,Protactinium,0,test
element_symb,element_symb,affirmative,174,Astatine,0,train
element_symb,element_symb,affirmative,175,Tin,1,train
