topic,split,entity,entity_id,candidate_object,proposition_key,classification,source_proposition_rows,generator_stratum_blocked
sp_en_trans,train,industria,entity_410bf077ffbb919ffece63ae3e427e7b30b8c54f8f3abc87846ef14072c4ce17,hope,"[""sp_en_trans"",""industria"",""hope""]",unverified_negative,[],False
sp_en_trans,train,industria,entity_410bf077ffbb919ffece63ae3e427e7b30b8c54f8f3abc87846ef14072c4ce17,ice,"[""sp_en_trans"",""industria"",""ice""]",unverified_negative,[],False
sp_en_trans,train,industria,entity_410bf077ffbb919ffece63ae3e427e7b30b8c54f8f3abc87846ef14072c4ce17,iron,"[""sp_en_trans"",""industria"",""iron""]",unverified_negative,[],False
sp_en_trans,train,industria,entity_410bf077ffbb919ffece63ae3e427e7b30b8c54f8f3abc87846ef14072c4ce17,large,"[""sp_en_trans"",""industria"",""large""]",unverified_negative,[],False
sp_en_trans,train,industria,entity_410bf077ffbb919ffece63ae3e427e7b30b8c54f8f3abc87846ef14072c4ce17,leg,"[""sp_en_trans"",""industria"",""leg""]",unverified_negative,[],False
sp_en_trans,train,industria,entity_410bf077ffbb919ffece63ae3e427e7b30b8c54f8f3abc87846ef14072c4ce17,market,"[""sp_en_trans"",""industria"",""market""]",unverified_negative,[],False
sp_en_trans,train,industria,entity_410bf077ffbb919ffece63ae3e427e7b30b8c54f8f3abc87846ef14072c4ce17,meat,"[""sp_en_trans"",""industria"",""meat""]",unverified_negative,[],False
sp_en_trans,train,industria,entity_410bf077ffbb919ffece63ae3e427e7b30b8c54f8f3abc87846ef14072c4ce17,month,"[""sp_en_trans"",""industria"",""month""]",unverified_negative,[],False
sp_en_trans,train,industria,entity_410bf077ffbb919ffece63ae3e427e7b30b8c54f8f3abc87846ef14072c4ce17,mouth,"[""sp_en_trans"",""industria"",""mouth""]",unverified_negative,[],False
sp_en_trans,train,industria,entity_410bf077ffbb919ffece63ae3e427e7b30b8c54f8f3abc87846ef14072c4ce17,name,"[""sp_en_trans"",""industria"",""name""]",unverified_negative,[],False
sp_en_trans,train,industria,entity_410bf077ffbb919ffece63ae3e427e7b30b8c54f8f3abc87846ef14072c4ce17,neck,"[""sp_en_trans"",""industria"",""neck""]",unverified_negative,[],False
sp_en_trans,train,industria,entity_410bf077ffbb919ffece63ae3e427e7b30b8c54f8f3abc87846ef14072c4ce17,neighbor,"[""sp_en_trans"",""industria"",""neighbor""]",unverified_negative,[],False
sp_en_trans,train,industria,entity_410bf077ffbb919ffece63ae3e427e7b30b8c54f8f3abc87846ef14072c4ce17,new,"[""sp_en_trans"",""industria"",""new""]",unverified_negative,[],False
sp_en_trans,train,industria,entity_410bf077ffbb919ffece63ae3e427e7b30b8c54f8f3abc87846ef14072c4ce17,now,"[""sp_en_trans"",""industria"",""now""]",unverified_negative,[],False
sp_en_trans,train,industria,entity_410bf077ffbb919ffece63ae3e427e7b30b8c54f8f3abc87846ef14072c4ce17,offer,"[""sp_en_trans"",""industria"",""offer""]",unverified_negative,[],False
sp_en_trans,train,industria,entity_410bf077ffbb919ffece63ae3e427e7b30b8c54f8f3abc87846ef14072c4ce17,oil,"[""sp_en_trans"",""industria"",""oil""]",unverified_negative,[],False
sp_en_trans,train,industria,entity_410bf077ffbb919ffece63ae3e427e7b30b8c54f8f3abc87846ef14072c4ce17,old,"[""sp_en_trans"",""industria"",""old""]",unverified_negative,[],False
sp_en_trans,train,industria,entity_410bf077ffbb919ffece63ae3e427e7b30b8c54f8f3abc87846ef14072c4ce17,one,"[""sp_en_trans"",""industria"",""one""]",unverified_negative,[],False
sp_en_trans,train,industria,entity_410bf077ffbb919ffece63ae3e427e7b30b8c54f8f3abc87846ef14072c4ce17,open,"[""sp_en_trans"",""industria"",""open""]",unverified_negative,[],False
sp_en_trans,train,industria,entity_410bf077ffbb919ffece63ae3e427e7b30b8c54f8f3abc87846ef14072c4ce17,paper,"[""sp_en_trans"",""industria"",""paper""]",unverified_negative,[],False
sp_en_trans,train,industria,entity_410bf077ffbb919ffece63ae3e427e7b30b8c54f8f3abc87846ef14072c4ce17,person,"[""sp_en_trans"",""industria"",""person""]",unverified_negative,[],False
sp_en_trans,train,industria,entity_410bf077ffbb919ffece63ae3e427e7b30b8c54f8f3abc87846ef14072c4ce17,place,"[""sp_en_trans"",""industria"",""place""]",unverified_negative,[],False
sp_en_trans,train,industria,entity_410bf077ffbb919ffece63ae3e427e7b30b8c54f8f3abc87846ef14072c4ce17,present,"[""sp_en_trans"",""industria"",""present""]",unverified_negative,[],False
sp_en_trans,train,industria,entity_410bf077ffbb919ffece63ae3e427e7b30b8c54f8f3abc87846ef14072c4ce17,problem,"[""sp_en_trans"",""industria"",""problem""]",unverified_negative,[],False
sp_en_trans,train,industria,entity_410bf077ffbb919ffece63ae3e427e7b30b8c54f8f3abc87846ef14072c4ce17,red,"[""sp_en_trans"",""industria"",""red""]",unverified_negative,[],False
sp_en_trans,train,industria,entity_410bf077ffbb919ffece63ae3e427e7b30b8c54f8f3abc87846ef14072c4ce17,rock,"[""sp_en_trans"",""industria"",""rock""]",unverified_negative,[],False
sp_en_trans,train,industria,entity_410bf077ffbb919ffece63ae3e427e7b30b8c54f8f3abc87846ef14072c4ce17,rose,"[""sp_en_trans"",""industria"",""rose""]",unverified_negative,[],False
sp_en_trans,train,industria,entity_410bf077ffbb919ffece63ae3e427e7b30b8c54f8f3abc87846ef14072c4ce17,sand,"[""sp_en_trans"",""industria"",""sand""]",unverified_negative,[],False
sp_en_trans,train,industria,entity_410bf077ffbb919ffece63ae3e427e7b30b8c54f8f3abc87846ef14072c4ce17,sea,"[""sp_en_trans"",""industria"",""sea""]",unverified_negative,[],False
sp_en_trans,train,industria,entity_410bf077ffbb919ffece63ae3e427e7b30b8c54f8f3abc87846ef14072c4ce17,seed,"[""sp_en_trans"",""industria"",""seed""]",unverified_negative,[],False
sp_en_trans,train,industria,entity_410bf077ffbb919ffece63ae3e427e7b30b8c54f8f3abc87846ef14072c4ce17,seven,"[""sp_en_trans"",""industria"",""seven""]",unverified_negative,[],False
sp_en_trans,train,industria,entity_410bf077ffbb919ffece63ae3e427e7b30b8c54f8f3abc87846ef14072c4ce17,sheep,"[""sp_en_trans"",""industria"",""sheep""]",unverified_negative,[],False
sp_en_trans,train,industria,entity_410bf077ffbb919ffece63ae3e427e7b30b8c54f8f3abc87846ef14072c4ce17,shell,"[""sp_en_trans"",""industria"",""shell""]",unverified_negative,[],False
sp_en_trans,train,industria,entity_410bf077ffbb919ffece63ae3e427e7b30b8c54f8f3abc87846ef14072c4ce17,shoulder,"[""sp_en_trans"",""industria"",""shoulder""]",unverified_negative,[],False
sp_en_trans,train,industria,entity_410bf077ffbb919ffece63ae3e427e7b30b8c54f8f3abc87846ef14072c4ce17,skin,"[""sp_en_trans"",""industria"",""skin""]",unverified_negative,[],False
sp_en_trans,train,industria,entity_410bf077ffbb919ffece63ae3e427e7b30b8c54f8f3abc87846ef14072c4ce17,slave,"[""sp_en_trans"",""industria"",""slave""]",unverified_negative,[],False
sp_en_trans,train,industria,entity_410bf077ffbb919ffece63ae3e427e7b30b8c54f8f3abc87846ef14072c4ce17,smell,"[""sp_en_trans"",""industria"",""smell""]",unverified_negative,[],False
sp_en_trans,train,industria,entity_410bf077ffbb919ffece63ae3e427e7b30b8c54f8f3abc87846ef14072c4ce17,smile,"[""sp_en_trans"",""industria"",""smile""]",unverified_negative,[],False
sp_en_trans,train,industria,entity_410bf077ffbb919ffece63ae3e427e7b30b8c54f8f3abc87846ef14072c4ce17,son,"[""sp_en_trans"",""industria"",""son""]",unverified_negative,[],False
sp_en_trans,train,industria,entity_410bf077ffbb919ffece63ae3e427e7b30b8c54f8f3abc87846ef14072c4ce17,south,"[""sp_en_trans"",""industria"",""south""]",unverified_negative,[],False
sp_en_trans,train,industria,entity_410bf077ffbb919ffece63ae3e427e7b30b8c54f8f3abc87846ef14072c4ce17,stone,"[""sp_en_trans"",""industria"",""stone""]",unverified_negative,[],False
sp_en_trans,train,industria,entity_410bf077ffbb919ffece63ae3e427e7b30b8c54f8f3abc87846ef14072c4ce17,student,"[""sp_en_trans"",""industria"",""student""]",unverified_negative,[],False
sp_en_trans,train,industria,entity_410bf077ffbb919ffece63ae3e427e7b30b8c54f8f3abc87846ef14072c4ce17,sun,"[""sp_en_trans"",""industria"",""sun""]",unverified_negative,[],False
sp_en_trans,train,industria,entity_410bf077ffbb919ffece63ae3e427e7b30b8c54f8f3abc87846ef14072c4ce17,thin,"[""sp_en_trans"",""industria"",""thin""]",unverified_negative,[],False
sp_en_trans,train,industria,entity_410bf077ffbb919ffece63ae3e427e7b30b8c54f8f3abc87846ef14072c4ce17,thing,"[""sp_en_trans"",""industria"",""thing""]",unverified_negative,[],False
sp_en_trans,train,industria,entity_410bf077ffbb919ffece63ae3e427e7b30b8c54f8f3abc87846ef14072c4ce17,third,"[""sp_en_trans"",""industria"",""third""]",unverified_negative,[],False
sp_en_trans,train,industria,entity_410bf077ffbb919ffece63ae3e427e7b30b8c54f8f3abc87846ef14072c4ce17,to build,"[""sp_en_trans"",""industria"",""to build""]",unverified_negative,[],False
sp_en_trans,train,industria,entity_410bf077ffbb919ffece63ae3e427e7b30b8c54f8f3abc87846ef14072c4ce17,to choose,"[""sp_en_trans"",""industria"",""to choose""]",unverified_negative,[],False
sp_en_trans,train,industria,entity_410bf077ffbb919ffece63ae3e427e7b30b8c54f8f3abc87846ef14072c4ce17,to connect,"[""sp_en_trans"",""industria"",""to connect""]",unverified_negative,[],False
sp_en_trans,train,industria,entity_410bf077ffbb919ffece63ae3e427e7b30b8c54f8f3abc87846ef14072c4ce17,to die,"[""sp_en_trans"",""industria"",""to die""]",unverified_negative,[],False
sp_en_trans,train,industria,entity_410bf077ffbb919ffece63ae3e427e7b30b8c54f8f3abc87846ef14072c4ce17,to fall,"[""sp_en_trans"",""industria"",""to fall""]",unverified_negative,[],False
sp_en_trans,train,industria,entity_410bf077ffbb919ffece63ae3e427e7b30b8c54f8f3abc87846ef14072c4ce17,to grow,"[""sp_en_trans"",""industria"",""to grow""]",unverified_negative,[],False
sp_en_trans,train,industria,entity_410bf077ffbb919ffece63ae3e427e7b30b8c54f8f3abc87846ef14072c4ce17,to have,"[""sp_en_trans"",""industria"",""to have""]",unverified_negative,[],False
sp_en_trans,train,industria,entity_410bf077ffbb919ffece63ae3e427e7b30b8c54f8f3abc87846ef14072c4ce17,to multiply,"[""sp_en_trans"",""industria"",""to multiply""]",unverified_negative,[],False
sp_en_trans,train,industria,entity_410bf077ffbb919ffece63ae3e427e7b30b8c54f8f3abc87846ef14072c4ce17,to pay,"[""sp_en_trans"",""industria"",""to pay""]",unverified_negative,[],False
sp_en_trans,train,industria,entity_410bf077ffbb919ffece63ae3e427e7b30b8c54f8f3abc87846ef14072c4ce17,to play,"[""sp_en_trans"",""industria"",""to play""]",unverified_negative,[],False
sp_en_trans,train,industria,entity_410bf077ffbb919ffece63ae3e427e7b30b8c54f8f3abc87846ef14072c4ce17,to read,"[""sp_en_trans"",""industria"",""to read""]",unverified_negative,[],False
sp_en_trans,train,industria,entity_410bf077ffbb919ffece63ae3e427e7b30b8c54f8f3abc87846ef14072c4ce17,to save,"[""sp_en_trans"",""industria"",""to save""]",unverified_negative,[],False
sp_en_trans,train,industria,entity_410bf077ffbb919ffece63ae3e427e7b30b8c54f8f3abc87846ef14072c4ce17,to send,"[""sp_en_trans"",""industria"",""to send""]",unverified_negative,[],False
sp_en_trans,train,industria,entity_410bf077ffbb919ffece63ae3e427e7b30b8c54f8f3abc87846ef14072c4ce17,to think,"[""sp_en_trans"",""industria"",""to think""]",unverified_negative,[],False
sp_en_trans,train,industria,entity_410bf077ffbb919ffece63ae3e427e7b30b8c54f8f3abc87846ef14072c4ce17,to throw,"[""sp_en_trans"",""industria"",""to throw""]",unverified_negative,[],False
sp_en_trans,train,industria,entity_410bf077ffbb919ffece63ae3e427e7b30b8c54f8f3abc87846ef14072c4ce17,to walk,"[""sp_en_trans"",""industria"",""to walk""]",unverified_negative,[],False
sp_en_trans,train,industria,entity_410bf077ffbb919ffece63ae3e427e7b30b8c54f8f3abc87846ef14072c4ce17,to write,"[""sp_en_trans"",""industria"",""to write""]",unverified_negative,[],False
sp_en_trans,train,industria,entity_410bf077ffbb919ffece63ae3e427e7b30b8c54f8f3abc87846ef14072c4ce17,train,"[""sp_en_trans"",""industria"",""train""]",unverified_negative,[],False
sp_en_trans,train,industria,entity_410bf077ffbb919ffece63ae3e427e7b30b8c54f8f3abc87846ef14072c4ce17,voice,"[""sp_en_trans"",""industria"",""voice""]",unverified_negative,[],False
sp_en_trans,train,industria,entity_410bf077ffbb919ffece63ae3e427e7b30b8c54f8f3abc87846ef14072c4ce17,water,"[""sp_en_trans"",""industria"",""water""]",unverified_negative,[],False
sp_en_trans,train,industria,entity_410bf077ffbb919ffece63ae3e427e7b30b8c54f8f3abc87846ef14072c4ce17,wave,"[""sp_en_trans"",""industria"",""wave""]",unverified_negative,[],False
sp_en_trans,train,industria,entity_410bf077ffbb919ffece63ae3e427e7b30b8c54f8f3abc87846ef14072c4ce17,wind,"[""sp_en_trans"",""industria"",""wind""]",unverified_negative,[],False
sp_en_trans,train,industria,entity_410bf077ffbb919ffece63ae3e427e7b30b8c54f8f3abc87846ef14072c4ce17,wing,"[""sp_en_trans"",""industria"",""wing""]",unverified_negative,[],False
sp_en_trans,train,industria,entity_410bf077ffbb919ffece63ae3e427e7b30b8c54f8f3abc87846ef14072c4ce17,winter,"[""sp_en_trans"",""industria"",""winter""]",unverified_negative,[],False
sp_en_trans,train,industria,entity_410bf077ffbb919ffece63ae3e427e7b30b8c54f8f3abc87846ef14072c4ce17,woman,"[""sp_en_trans"",""industria"",""woman""]",unverified_negative,[],False
sp_en_trans,train,invierno,entity_8e02bb1c2e434a0933230849167521a53c917e4867c0966f252888e63f212c57,all,"[""sp_en_trans"",""invierno"",""all""]",unverified_negative,[],False
sp_en_trans,train,invierno,entity_8e02bb1c2e434a0933230849167521a53c917e4867c0966f252888e63f212c57,and,"[""sp_en_trans"",""invierno"",""and""]",unverified_negative,[],False
sp_en_trans,train,invierno,entity_8e02bb1c2e434a0933230849167521a53c917e4867c0966f252888e63f212c57,back,"[""sp_en_trans"",""invierno"",""back""]",unverified_negative,[],False
sp_en_trans,train,invierno,entity_8e02bb1c2e434a0933230849167521a53c917e4867c0966f252888e63f212c57,before,"[""sp_en_trans"",""invierno"",""before""]",unverified_negative,[],False
sp_en_trans,train,invierno,entity_8e02bb1c2e434a0933230849167521a53c917e4867c0966f252888e63f212c57,body,"[""sp_en_trans"",""invierno"",""body""]",unverified_negative,[],False
sp_en_trans,train,invierno,entity_8e02bb1c2e434a0933230849167521a53c917e4867c0966f252888e63f212c57,bone,"[""sp_en_trans"",""invierno"",""bone""]",unverified_negative,[],False
sp_en_trans,train,invierno,entity_8e02bb1c2e434a0933230849167521a53c917e4867c0966f252888e63f212c57,bull,"[""sp_en_trans"",""invierno"",""bull""]",unverified_negative,[],False
sp_en_trans,train,invierno,entity_8e02bb1c2e434a0933230849167521a53c917e4867c0966f252888e63f212c57,busy,"[""sp_en_trans"",""invierno"",""busy""]",unverified_negative,[],False
sp_en_trans,train,invierno,entity_8e02bb1c2e434a0933230849167521a53c917e4867c0966f252888e63f212c57,but,"[""sp_en_trans"",""invierno"",""but""]",unverified_negative,[],False
sp_en_trans,train,invierno,entity_8e02bb1c2e434a0933230849167521a53c917e4867c0966f252888e63f212c57,cat,"[""sp_en_trans"",""invierno"",""cat""]",unverified_negative,[],False
sp_en_trans,train,invierno,entity_8e02bb1c2e434a0933230849167521a53c917e4867c0966f252888e63f212c57,city,"[""sp_en_trans"",""invierno"",""city""]",unverified_negative,[],False
sp_en_trans,train,invierno,entity_8e02bb1c2e434a0933230849167521a53c917e4867c0966f252888e63f212c57,class,"[""sp_en_trans"",""invierno"",""class""]",unverified_negative,[],False
sp_en_trans,train,invierno,entity_8e02bb1c2e434a0933230849167521a53c917e4867c0966f252888e63f212c57,clock,"[""sp_en_trans"",""invierno"",""clock""]",unverified_negative,[],False
sp_en_trans,train,invierno,entity_8e02bb1c2e434a0933230849167521a53c917e4867c0966f252888e63f212c57,coat,"[""sp_en_trans"",""invierno"",""coat""]",unverified_negative,[],False
sp_en_trans,train,invierno,entity_8e02bb1c2e434a0933230849167521a53c917e4867c0966f252888e63f212c57,cook,"[""sp_en_trans"",""invierno"",""cook""]",unverified_negative,[],False
sp_en_trans,train,invierno,entity_8e02bb1c2e434a0933230849167521a53c917e4867c0966f252888e63f212c57,corner,"[""sp_en_trans"",""invierno"",""corner""]",unverified_negative,[],False
sp_en_trans,train,invierno,entity_8e02bb1c2e434a0933230849167521a53c917e4867c0966f252888e63f212c57,danger,"[""sp_en_trans"",""invierno"",""danger""]",unverified_negative,[],False
sp_en_trans,train,invierno,entity_8e02bb1c2e434a0933230849167521a53c917e4867c0966f252888e63f212c57,enemy,"[""sp_en_trans"",""invierno"",""enemy""]",unverified_negative,[],False
sp_en_trans,train,invierno,entity_8e02bb1c2e434a0933230849167521a53c917e4867c0966f252888e63f212c57,family,"[""sp_en_trans"",""invierno"",""family""]",unverified_negative,[],False
sp_en_trans,train,invierno,entity_8e02bb1c2e434a0933230849167521a53c917e4867c0966f252888e63f212c57,fig,"[""sp_en_trans"",""invierno"",""fig""]",unverified_negative,[],False
sp_en_trans,train,invierno,entity_8e02bb1c2e434a0933230849167521a53c917e4867c0966f252888e63f212c57,finger,"[""sp_en_trans"",""invierno"",""finger""]",unverified_negative,[],False
sp_en_trans,train,invierno,entity_8e02bb1c2e434a0933230849167521a53c917e4867c0966f252888e63f212c57,fire,"[""sp_en_trans"",""invierno"",""fire""]",unverified_negative,[],False
sp_en_trans,train,invierno,entity_8e02bb1c2e434a0933230849167521a53c917e4867c0966f252888e63f212c57,five,"[""sp_en_trans"",""invierno"",""five""]",unverified_negative,[],False
sp_en_trans,train,invierno,entity_8e02bb1c2e434a0933230849167521a53c917e4867c0966f252888e63f212c57,force,"[""sp_en_trans"",""invierno"",""force""]",unverified_negative,[],False
sp_en_trans,train,invierno,entity_8e02bb1c2e434a0933230849167521a53c917e4867c0966f252888e63f212c57,forest,"[""sp_en_trans"",""invierno"",""forest""]",unverified_negative,[],False
sp_en_trans,train,invierno,entity_8e02bb1c2e434a0933230849167521a53c917e4867c0966f252888e63f212c57,free,"[""sp_en_trans"",""invierno"",""free""]",unverified_negative,[],False
sp_en_trans,train,invierno,entity_8e02bb1c2e434a0933230849167521a53c917e4867c0966f252888e63f212c57,friend,"[""sp_en_trans"",""invierno"",""friend""]",unverified_negative,[],False
sp_en_trans,train,invierno,entity_8e02bb1c2e434a0933230849167521a53c917e4867c0966f252888e63f212c57,frog,"[""sp_en_trans"",""invierno"",""frog""]",unverified_negative,[],False
sp_en_trans,train,invierno,entity_8e02bb1c2e434a0933230849167521a53c917e4867c0966f252888e63f212c57,good,"[""sp_en_trans"",""invierno"",""good""]",unverified_negative,[],False
sp_en_trans,train,invierno,entity_8e02bb1c2e434a0933230849167521a53c917e4867c0966f252888e63f212c57,ground,"[""sp_en_trans"",""invierno"",""ground""]",unverified_negative,[],False
sp_en_trans,train,invierno,entity_8e02bb1c2e434a0933230849167521a53c917e4867c0966f252888e63f212c57,group,"[""sp_en_trans"",""invierno"",""group""]",unverified_negative,[],False
sp_en_trans,train,invierno,entity_8e02bb1c2e434a0933230849167521a53c917e4867c0966f252888e63f212c57,head,"[""sp_en_trans"",""invierno"",""head""]",unverified_negative,[],False
sp_en_trans,train,invierno,entity_8e02bb1c2e434a0933230849167521a53c917e4867c0966f252888e63f212c57,hello,"[""sp_en_trans"",""invierno"",""hello""]",unverified_negative,[],False
sp_en_trans,train,invierno,entity_8e02bb1c2e434a0933230849167521a53c917e4867c0966f252888e63f212c57,history,"[""sp_en_trans"",""invierno"",""history""]",unverified_negative,[],False
sp_en_trans,train,invierno,entity_8e02bb1c2e434a0933230849167521a53c917e4867c0966f252888e63f212c57,hope,"[""sp_en_trans"",""invierno"",""hope""]",unverified_negative,[],False
sp_en_trans,train,invierno,entity_8e02bb1c2e434a0933230849167521a53c917e4867c0966f252888e63f212c57,ice,"[""sp_en_trans"",""invierno"",""ice""]",unverified_negative,[],False
sp_en_trans,train,invierno,entity_8e02bb1c2e434a0933230849167521a53c917e4867c0966f252888e63f212c57,industry,"[""sp_en_trans"",""invierno"",""industry""]",unverified_negative,[],False
sp_en_trans,train,invierno,entity_8e02bb1c2e434a0933230849167521a53c917e4867c0966f252888e63f212c57,iron,"[""sp_en_trans"",""invierno"",""iron""]",unverified_negative,[],False
sp_en_trans,train,invierno,entity_8e02bb1c2e434a0933230849167521a53c917e4867c0966f252888e63f212c57,large,"[""sp_en_trans"",""invierno"",""large""]",unverified_negative,[],False
sp_en_trans,train,invierno,entity_8e02bb1c2e434a0933230849167521a53c917e4867c0966f252888e63f212c57,leg,"[""sp_en_trans"",""invierno"",""leg""]",unverified_negative,[],False
sp_en_trans,train,invierno,entity_8e02bb1c2e434a0933230849167521a53c917e4867c0966f252888e63f212c57,market,"[""sp_en_trans"",""invierno"",""market""]",unverified_negative,[],False
sp_en_trans,train,invierno,entity_8e02bb1c2e434a0933230849167521a53c917e4867c0966f252888e63f212c57,meat,"[""sp_en_trans"",""invierno"",""meat""]",unverified_negative,[],False
sp_en_trans,train,invierno,entity_8e02bb1c2e434a0933230849167521a53c917e4867c0966f252888e63f212c57,month,"[""sp_en_trans"",""invierno"",""month""]",unverified_negative,[],False
sp_en_trans,train,invierno,entity_8e02bb1c2e434a0933230849167521a53c917e4867c0966f252888e63f212c57,mouth,"[""sp_en_trans"",""invierno"",""mouth""]",unverified_negative,[],False
sp_en_trans,train,invierno,entity_8e02bb1c2e434a0933230849167521a53c917e4867c0966f252888e63f212c57,name,"[""sp_en_trans"",""invierno"",""name""]",unverified_negative,[],False
sp_en_trans,train,invierno,entity_8e02bb1c2e434a0933230849167521a53c917e4867c0966f252888e63f212c57,neck,"[""sp_en_trans"",""invierno"",""neck""]",unverified_negative,[],False
sp_en_trans,train,invierno,entity_8e02bb1c2e434a0933230849167521a53c917e4867c0966f252888e63f212c57,neighbor,"[""sp_en_trans"",""invierno"",""neighbor""]",unverified_negative,[],False
sp_en_trans,train,invierno,entity_8e02bb1c2e434a0933230849167521a53c917e4867c0966f252888e63f212c57,new,"[""sp_en_trans"",""invierno"",""new""]",unverified_negative,[],False
sp_en_trans,train,invierno,entity_8e02bb1c2e434a0933230849167521a53c917e4867c0966f252888e63f212c57,now,"[""sp_en_trans"",""invierno"",""now""]",unverified_negative,[],False
sp_en_trans,train,invierno,entity_8e02bb1c2e434a0933230849167521a53c917e4867c0966f252888e63f212c57,offer,"[""sp_en_trans"",""invierno"",""offer""]",unverified_negative,[],False
sp_en_trans,train,invierno,entity_8e02bb1c2e434a0933230849167521a53c917e4867c0966f252888e63f212c57,oil,"[""sp_en_trans"",""invierno"",""oil""]",unverified_negative,[],False
sp_en_trans,train,invierno,entity_8e02bb1c2e434a0933230849167521a53c917e4867c0966f252888e63f212c57,old,"[""sp_en_trans"",""invierno"",""old""]",unverified_negative,[],False
sp_en_trans,train,invierno,entity_8e02bb1c2e434a0933230849167521a53c917e4867c0966f252888e63f212c57,one,"[""sp_en_trans"",""invierno"",""one""]",unverified_negative,[],False
sp_en_trans,train,invierno,entity_8e02bb1c2e434a0933230849167521a53c917e4867c0966f252888e63f212c57,open,"[""sp_en_trans"",""invierno"",""open""]",unverified_negative,[],False
sp_en_trans,train,invierno,entity_8e02bb1c2e434a0933230849167521a53c917e4867c0966f252888e63f212c57,paper,"[""sp_en_trans"",""invierno"",""paper""]",unverified_negative,[],False
sp_en_trans,train,invierno,entity_8e02bb1c2e434a0933230849167521a53c917e4867c0966f252888e63f212c57,person,"[""sp_en_trans"",""invierno"",""person""]",unverified_negative,[],False
sp_en_trans,train,invierno,entity_8e02bb1c2e434a0933230849167521a53c917e4867c0966f252888e63f212c57,place,"[""sp_en_trans"",""invierno"",""place""]",unverified_negative,[],False
sp_en_trans,train,invierno,entity_8e02bb1c2e434a0933230849167521a53c917e4867c0966f252888e63f212c57,present,"[""sp_en_trans"",""invierno"",""present""]",unverified_negative,[],False
sp_en_trans,train,invierno,entity_8e02bb1c2e434a0933230849167521a53c917e4867c0966f252888e63f212c57,problem,"[""sp_en_trans"",""invierno"",""problem""]",unverified_negative,[],False
sp_en_trans,train,invierno,entity_8e02bb1c2e434a0933230849167521a53c917e4867c0966f252888e63f212c57,red,"[""sp_en_trans"",""invierno"",""red""]",unverified_negative,[],False
sp_en_trans,train,invierno,entity_8e02bb1c2e434a0933230849167521a53c917e4867c0966f252888e63f212c57,rock,"[""sp_en_trans"",""invierno"",""rock""]",unverified_negative,[],False
sp_en_trans,train,invierno,entity_8e02bb1c2e434a0933230849167521a53c917e4867c0966f252888e63f212c57,rose,"[""sp_en_trans"",""invierno"",""rose""]",unverified_negative,[],False
sp_en_trans,train,invierno,entity_8e02bb1c2e434a0933230849167521a53c917e4867c0966f252888e63f212c57,sand,"[""sp_en_trans"",""invierno"",""sand""]",unverified_negative,[],False
sp_en_trans,train,invierno,entity_8e02bb1c2e434a0933230849167521a53c917e4867c0966f252888e63f212c57,sea,"[""sp_en_trans"",""invierno"",""sea""]",unverified_negative,[],False
sp_en_trans,train,invierno,entity_8e02bb1c2e434a0933230849167521a53c917e4867c0966f252888e63f212c57,seed,"[""sp_en_trans"",""invierno"",""seed""]",unverified_negative,[],False
sp_en_trans,train,invierno,entity_8e02bb1c2e434a0933230849167521a53c917e4867c0966f252888e63f212c57,seven,"[""sp_en_trans"",""invierno"",""seven""]",unverified_negative,[],False
sp_en_trans,train,invierno,entity_8e02bb1c2e434a0933230849167521a53c917e4867c0966f252888e63f212c57,sheep,"[""sp_en_trans"",""invierno"",""sheep""]",unverified_negative,[],False
sp_en_trans,train,invierno,entity_8e02bb1c2e434a0933230849167521a53c917e4867c0966f252888e63f212c57,shell,"[""sp_en_trans"",""invierno"",""shell""]",unverified_negative,[],False
sp_en_trans,train,invierno,entity_8e02bb1c2e434a0933230849167521a53c917e4867c0966f252888e63f212c57,shoulder,"[""sp_en_trans"",""invierno"",""shoulder""]",unverified_negative,[],False
sp_en_trans,train,invierno,entity_8e02bb1c2e434a0933230849167521a53c917e4867c0966f252888e63f212c57,skin,"[""sp_en_trans"",""invierno"",""skin""]",unverified_negative,[],False
sp_en_trans,train,invierno,entity_8e02bb1c2e434a0933230849167521a53c917e4867c0966f252888e63f212c57,slave,"[""sp_en_trans"",""invierno"",""slave""]",unverified_negative,[],False
sp_en_trans,train,invierno,entity_8e02bb1c2e434a0933230849167521a53c917e4867c0966f252888e63f212c57,smell,"[""sp_en_trans"",""invierno"",""smell""]",unverified_negative,[],False
sp_en_trans,train,invierno,entity_8e02bb1c2e434a0933230849167521a53c917e4867c0966f252888e63f212c57,smile,"[""sp_en_trans"",""invierno"",""smile""]",unverified_negative,[],False
sp_en_trans,train,invierno,entity_8e02bb1c2e434a0933230849167521a53c917e4867c0966f252888e63f212c57,son,"[""sp_en_trans"",""invierno"",""son""]",unverified_negative,[],False
sp_en_trans,train,invierno,entity_8e02bb1c2e434a0933230849167521a53c917e4867c0966f252888e63f212c57,south,"[""sp_en_trans"",""invierno"",""south""]",unverified_negative,[],False
sp_en_trans,train,invierno,entity_8e02bb1c2e434a0933230849167521a53c917e4867c0966f252888e63f212c57,stone,"[""sp_en_trans"",""invierno"",""stone""]",unverified_negative,[],False
sp_en_trans,train,invierno,entity_8e02bb1c2e434a0933230849167521a53c917e4867c0966f252888e63f212c57,student,"[""sp_en_trans"",""invierno"",""student""]",unverified_negative,[],False
