topic,entity,entity_id,object_value,proposition_key,source_statement,source_label,source_dataset,source_file,source_row
inventors,Ferdinand von Zeppelin,entity_830b1885955d1ea7c20a80a16076e78e9caedbc946e0a201b2c7e653a6ddb955,Germany,"[""inventors"",""Ferdinand von Zeppelin"",""Germany""]",Ferdinand von Zeppelin lived in Germany.,1,inventors,inventors.csv,274
inventors,Karl Benz,entity_4e750be9fd62b6b52be9618bffc9f6fc617d1f3964440e2cc06ff81b38de4479,Germany,"[""inventors"",""Karl Benz"",""Germany""]",Karl Benz lived in Germany.,1,inventors,inventors.csv,275
inventors,James Starley,entity_4cdb26140c9bec6b4662202c8a0132d97d578e2829ff902943cb7c1e6640c2b0,the U.K,"[""inventors"",""James Starley"",""the U.K""]",James Starley lived in the U.K.,1,inventors,inventors.csv,276
inventors,August Horch,entity_aafe1f1db38e64c59c92ed312e738d4fc29d7c6c1f9f0cf808ba0d278cc297f1,Germany,"[""inventors"",""August Horch"",""Germany""]",August Horch lived in Germany.,1,inventors,inventors.csv,277
inventors,Charles Macintosh,entity_f249d194d83bf9f9f8e4af5ad5b4725f6080ed869483c7b3d6eae3b119b9e2e0,the U.S,"[""inventors"",""Charles Macintosh"",""the U.S""]",Charles Macintosh lived in the U.S.,0,inventors,inventors.csv,278
inventors,Heinrich Göbel,entity_90cef7a60c34c52e26ddf9adbe58d2a30fe44b106c42b19e9f0f71312c23f78e,Germany,"[""inventors"",""Heinrich Göbel"",""Germany""]",Heinrich Göbel lived in Germany.,1,inventors,inventors.csv,279
inventors,Marie Curie,entity_882915c7772d249b9401ecea518f3697c49e490d3c7a3a13f2004611873bd60c,Hungary,"[""inventors"",""Marie Curie"",""Hungary""]",Marie Curie lived in Hungary.,0,inventors,inventors.csv,280
inventors,Igor Sikorsky,entity_986fc708fc57f55e7487354b74a66a1423f5982c4c522af79f4d8504949ada5f,Ukraine/the U.S,"[""inventors"",""Igor Sikorsky"",""Ukraine/the U.S""]",Igor Sikorsky lived in Ukraine/the U.S.,1,inventors,inventors.csv,281
inventors,Gustaf Dalén,entity_1eab845712f1a4026efd4c41f2e2b5ad7c2ad14c5117ba92383fd229c9b8377e,Germany,"[""inventors"",""Gustaf Dalén"",""Germany""]",Gustaf Dalén lived in Germany.,0,inventors,inventors.csv,282
inventors,Eli Whitney,entity_596720bc49c1137882ecf47fef1fe779befb6eaf6b68f072c3dd3e0900b440de,the U.S,"[""inventors"",""Eli Whitney"",""the U.S""]",Eli Whitney lived in the U.S.,1,inventors,inventors.csv,283
inventors,Hippolyte Mège-Mouriès,entity_ed74407dfa7b1ab4cb8cd821fe9172cf89e2f444ae3bfcf55fe351d2f59f0632,France,"[""inventors"",""Hippolyte Mège-Mouriès"",""France""]",Hippolyte Mège-Mouriès lived in France.,1,inventors,inventors.csv,284
inventors,Ada Lovelace,entity_bc0220be2bdd8b82a606837c21221687afe5fcf787f7a6b111c0fe09f43276c9,the U.S,"[""inventors"",""Ada Lovelace"",""the U.S""]",Ada Lovelace lived in the U.S.,0,inventors,inventors.csv,285
inventors,Spencer Silver,entity_162096dd276925d4e85761141810e74e189ffc69d29b292beddb349e673d35eb,the U.S,"[""inventors"",""Spencer Silver"",""the U.S""]",Spencer Silver lived in the U.S.,1,inventors,inventors.csv,286
inventors,Leon Theremin,entity_2221830c86f9c6dfd4aec499909b9d478a9c1c4e25bf204922f13d5ae819bbe8,Germany,"[""inventors"",""Leon Theremin"",""Germany""]",Leon Theremin lived in Germany.,0,inventors,inventors.csv,287
inventors,Emile Berliner,entity_6c5d95e799d90a3d7db71d03712fb1d717c1a3a0ccd283472f029026ec4ea607,Germany/the U.S,"[""inventors"",""Emile Berliner"",""Germany/the U.S""]",Emile Berliner lived in Germany/the U.S.,1,inventors,inventors.csv,288
inventors,Charles Wheatstone,entity_8818821c303ebaee995a998da2f8f5184faa7c32e9548ed2242b8a9bd9f2cd3e,the U.K,"[""inventors"",""Charles Wheatstone"",""the U.K""]",Charles Wheatstone lived in the U.K.,1,inventors,inventors.csv,289
inventors,Biruté Galdikas,entity_c8b9dde7453a93ce0788711c697ed346db5afe0265d2a99e68dde8fad550111d,France,"[""inventors"",""Biruté Galdikas"",""France""]",Biruté Galdikas lived in France.,0,inventors,inventors.csv,290
inventors,Samuel Fox,entity_5e9a51e451360ddad4b64f7e0ee5aa612bf0999c4e510d6783ed9afe5ab944fa,France,"[""inventors"",""Samuel Fox"",""France""]",Samuel Fox lived in France.,0,inventors,inventors.csv,291
inventors,Grace Hopper,entity_93e897cf06522f66e3810a64e3f1b27d80cdb149a53ac9522a7a72e249d3865b,the U.S,"[""inventors"",""Grace Hopper"",""the U.S""]",Grace Hopper lived in the U.S.,1,inventors,inventors.csv,292
inventors,Biruté Galdikas,entity_c8b9dde7453a93ce0788711c697ed346db5afe0265d2a99e68dde8fad550111d,Canada,"[""inventors"",""Biruté Galdikas"",""Canada""]",Biruté Galdikas lived in Canada.,1,inventors,inventors.csv,293
inventors,Daisuke Inoue,entity_a194566f08ad5b17675d15fc2f7c357060a41e14fce3074cd8b7a12544ce2f39,Japan,"[""inventors"",""Daisuke Inoue"",""Japan""]",Daisuke Inoue lived in Japan.,1,inventors,inventors.csv,294
inventors,Albert Ghiorso,entity_f964b69b76681a3f0fb0df8bb2e67c63d44e427b95272e593c1a64e22442c4bd,the U.K,"[""inventors"",""Albert Ghiorso"",""the U.K""]",Albert Ghiorso lived in the U.K.,0,inventors,inventors.csv,295
inventors,Karl Landsteiner,entity_241aa31960ce752aa41aff5636de469e2790ce7461e15ad0c3ee430f3d04c1ec,Austria,"[""inventors"",""Karl Landsteiner"",""Austria""]",Karl Landsteiner lived in Austria.,1,inventors,inventors.csv,296
inventors,Joseph Henry,entity_3471ed3c6c0915f3c08a85c1bd8fe1ad6fd5b1f599ac9b886a7ca5b4eb860ffe,the U.K,"[""inventors"",""Joseph Henry"",""the U.K""]",Joseph Henry lived in the U.K.,0,inventors,inventors.csv,297
inventors,Galileo Galilei,entity_87ba9c4ed3f45b1d99791fb916d4b7698f19b8c62d09092ce1e5955702e160ac,the U.S,"[""inventors"",""Galileo Galilei"",""the U.S""]",Galileo Galilei lived in the U.S.,0,inventors,inventors.csv,298
inventors,Linus Torvalds,entity_7f5fe6fb86bf747d53506321a81af7d51f9b13fe9a2c9b0f503315750cb1e75c,Finland,"[""inventors"",""Linus Torvalds"",""Finland""]",Linus Torvalds lived in Finland.,1,inventors,inventors.csv,299
inventors,Ami Argand,entity_7e1ac3ec55a6dd8156614391e664c58d64ef348f6824841ad3e8f5b7d14a23e9,the U.S,"[""inventors"",""Ami Argand"",""the U.S""]",Ami Argand lived in the U.S.,0,inventors,inventors.csv,300
inventors,André-Jacques Garnerin,entity_3c8e904620f782e5e995c990d06ee6fdfde2e275d1ea6050c67fa1fb1d63b2d0,the Netherlands,"[""inventors"",""André-Jacques Garnerin"",""the Netherlands""]",André-Jacques Garnerin lived in the Netherlands.,0,inventors,inventors.csv,301
inventors,Levi Strauss,entity_d35a5a8e19014faeed54b50d21ab31d8c345f529caf8e07308d5499738670fdd,the U.S,"[""inventors"",""Levi Strauss"",""the U.S""]",Levi Strauss lived in the U.S.,1,inventors,inventors.csv,302
inventors,Alessandro Volta,entity_d7755c24c57984f0e5402622c6fcf0d1addc6901382f97082aab6ca96fd59482,the U.S,"[""inventors"",""Alessandro Volta"",""the U.S""]",Alessandro Volta lived in the U.S.,0,inventors,inventors.csv,303
inventors,Edouard Benedictus,entity_d6fe1351fd22178cfda129b2ed29de0890584483146a6e930d5210754d74ee91,France,"[""inventors"",""Edouard Benedictus"",""France""]",Edouard Benedictus lived in France.,1,inventors,inventors.csv,304
inventors,Arthur Fry,entity_f64a7bcf458a9a4fc914bccaa5ec5d3848cb976601dc15b26030465a2471cbfc,France,"[""inventors"",""Arthur Fry"",""France""]",Arthur Fry lived in France.,0,inventors,inventors.csv,305
inventors,Charles Townes,entity_32cd536dc933504c11fed6dbba34afe89cd0552403f90f9abeb4a48f27c8f880,the U.S,"[""inventors"",""Charles Townes"",""the U.S""]",Charles Townes lived in the U.S.,1,inventors,inventors.csv,306
inventors,Ralph H. Baer,entity_b6fb097d878ac7342b2e225c8cdeb5fede6b75a16fa2c5267dc5ba662fbf1035,France,"[""inventors"",""Ralph H. Baer"",""France""]",Ralph H. Baer lived in France.,0,inventors,inventors.csv,307
inventors,Reginald Fessenden,entity_648cc769ef46f12124cad6cfbb5560de64cd5a5e8c61ed5a2384b9f66103c5cb,Canada/the U.S,"[""inventors"",""Reginald Fessenden"",""Canada/the U.S""]",Reginald Fessenden lived in Canada/the U.S.,1,inventors,inventors.csv,308
inventors,Antoine Lavoisier,entity_2893aa6253722d064f89b95bfdab30ec1a3b479197fef9e96abef5ae6a4fb1da,Austria,"[""inventors"",""Antoine Lavoisier"",""Austria""]",Antoine Lavoisier lived in Austria.,0,inventors,inventors.csv,309
inventors,Joseph Engelberger,entity_4e545dc0dc1a46cdd31b6e6bed2af6c4155ddd07aeb4585c2b00c65f7d9b888d,the U.S,"[""inventors"",""Joseph Engelberger"",""the U.S""]",Joseph Engelberger lived in the U.S.,1,inventors,inventors.csv,310
inventors,Karl Landsteiner,entity_241aa31960ce752aa41aff5636de469e2790ce7461e15ad0c3ee430f3d04c1ec,the U.K,"[""inventors"",""Karl Landsteiner"",""the U.K""]",Karl Landsteiner lived in the U.K.,0,inventors,inventors.csv,311
inventors,Reginald Fessenden,entity_648cc769ef46f12124cad6cfbb5560de64cd5a5e8c61ed5a2384b9f66103c5cb,the U.K,"[""inventors"",""Reginald Fessenden"",""the U.K""]",Reginald Fessenden lived in the U.K.,0,inventors,inventors.csv,312
inventors,John Shepherd-Barron,entity_5072e2006427b892d26836ed6763295a988a5730656386442ae299ddd741af05,the U.S,"[""inventors"",""John Shepherd-Barron"",""the U.S""]",John Shepherd-Barron lived in the U.S.,0,inventors,inventors.csv,313
inventors,Frank Bunker Gilbreth,entity_9a5cc522c464ad73e9e4dcacbada81be0e38165fea30ffd9b18b518212b9e133,Russia,"[""inventors"",""Frank Bunker Gilbreth"",""Russia""]",Frank Bunker Gilbreth lived in Russia.,0,inventors,inventors.csv,314
inventors,Daisuke Inoue,entity_a194566f08ad5b17675d15fc2f7c357060a41e14fce3074cd8b7a12544ce2f39,the U.S,"[""inventors"",""Daisuke Inoue"",""the U.S""]",Daisuke Inoue lived in the U.S.,0,inventors,inventors.csv,315
inventors,John Kay,entity_de2ed1a7f15692f982d903991b53a3612780371e8550e2318fadc4f1d79f5a1e,the U.K,"[""inventors"",""John Kay"",""the U.K""]",John Kay lived in the U.K.,1,inventors,inventors.csv,316
inventors,Tim Berners-Lee,entity_02037e7a37cc7ff0c61436dc6d273f65ddee800a5e40dee7964578119c086b9a,the U.K,"[""inventors"",""Tim Berners-Lee"",""the U.K""]",Tim Berners-Lee lived in the U.K.,1,inventors,inventors.csv,317
inventors,Charles Francis Jenkins,entity_2a1e667a5e632b81776f99a1c00c92c007ac583adb05c5c87739075510b708eb,the U.S,"[""inventors"",""Charles Francis Jenkins"",""the U.S""]",Charles Francis Jenkins lived in the U.S.,1,inventors,inventors.csv,318
inventors,Jean-Bernard-Léon Foucault,entity_4dce103e107687e2284e09458d41c768ae88022d938580f00e2fedb13d278fa2,the U.S,"[""inventors"",""Jean-Bernard-Léon Foucault"",""the U.S""]",Jean-Bernard-Léon Foucault lived in the U.S.,0,inventors,inventors.csv,319
inventors,Wilhelm Conrad Röntgen,entity_58bb472918f68fec5bc72248fe17ff5687238d3c4cb8b64e07af31794ede403f,Germany,"[""inventors"",""Wilhelm Conrad Röntgen"",""Germany""]",Wilhelm Conrad Röntgen lived in Germany.,1,inventors,inventors.csv,320
inventors,Christian Huygens,entity_745fcae09c2f7949e4a47e3fc90e36f571af5286f21c644b22ea13661bbe5626,Scotland,"[""inventors"",""Christian Huygens"",""Scotland""]",Christian Huygens lived in Scotland.,0,inventors,inventors.csv,321
inventors,Ada Lovelace,entity_bc0220be2bdd8b82a606837c21221687afe5fcf787f7a6b111c0fe09f43276c9,the U.K,"[""inventors"",""Ada Lovelace"",""the U.K""]",Ada Lovelace lived in the U.K.,1,inventors,inventors.csv,322
inventors,Philo Taylor Farnsworth,entity_ce2d336e72d3c673fc2e5481f3f854fea1f26de9d65f998d4d94e207a2f8f516,the U.S,"[""inventors"",""Philo Taylor Farnsworth"",""the U.S""]",Philo Taylor Farnsworth lived in the U.S.,1,inventors,inventors.csv,323
inventors,Sergey Brin and Larry Page,entity_41472b2ae00c9cff39bf7e83730e55af2cec6ee0f293c1c14f1a8bed73f7d3d7,the U.S,"[""inventors"",""Sergey Brin and Larry Page"",""the U.S""]",Sergey Brin and Larry Page lived in the U.S.,1,inventors,inventors.csv,324
inventors,Hans Geiger,entity_675c7aab0bec3594dce5aed35707ed052942a9552e8349f88dba7e354ff53ffe,Germany,"[""inventors"",""Hans Geiger"",""Germany""]",Hans Geiger lived in Germany.,1,inventors,inventors.csv,325
inventors,Evangelista Torricelli,entity_35f728f3f0a77b7c337e548cfa838a5cb505e0c69c3136176fc27c4f76645446,Italy,"[""inventors"",""Evangelista Torricelli"",""Italy""]",Evangelista Torricelli lived in Italy.,1,inventors,inventors.csv,326
inventors,Herbert Akroyd Stuart,entity_ac665df8f8e29f711f918e0cd0ddf67f81b649acd6733f999b9574bb5901aeff,Russia,"[""inventors"",""Herbert Akroyd Stuart"",""Russia""]",Herbert Akroyd Stuart lived in Russia.,0,inventors,inventors.csv,327
inventors,Daniel Fahrenheit,entity_b4d1b9ea82f2f6918da2be88084d26ff850bfc4fbb369e1f98756dfd0dd58d7c,the U.S,"[""inventors"",""Daniel Fahrenheit"",""the U.S""]",Daniel Fahrenheit lived in the U.S.,0,inventors,inventors.csv,328
inventors,Shinya Yamanaka,entity_fd540038a74ef8f8ce0cdc1205b1bafb266bc6c4094fce27843a65986fc41160,Japan,"[""inventors"",""Shinya Yamanaka"",""Japan""]",Shinya Yamanaka lived in Japan.,1,inventors,inventors.csv,329
inventors,Giovanni Caselli,entity_eb706b022ce9473cc6017b0f2a167a8aa1c393a0ec1572d1fb6c3f40fe2b3276,Italy,"[""inventors"",""Giovanni Caselli"",""Italy""]",Giovanni Caselli lived in Italy.,1,inventors,inventors.csv,330
inventors,Charles Francis Jenkins,entity_2a1e667a5e632b81776f99a1c00c92c007ac583adb05c5c87739075510b708eb,Germany,"[""inventors"",""Charles Francis Jenkins"",""Germany""]",Charles Francis Jenkins lived in Germany.,0,inventors,inventors.csv,331
inventors,Hedy Lamarr,entity_90a14bae3aac15575997558329b131666d87880cd2c46cc6fd0aa8021143cd7d,Austria/the U.S,"[""inventors"",""Hedy Lamarr"",""Austria/the U.S""]",Hedy Lamarr lived in Austria/the U.S.,1,inventors,inventors.csv,332
inventors,Frederick McKinley Jones,entity_77f2eab973dc937f3fdbacafb9e691fd47a734618a1635f8686f71745fdb643d,the U.S,"[""inventors"",""Frederick McKinley Jones"",""the U.S""]",Frederick McKinley Jones lived in the U.S.,1,inventors,inventors.csv,333
inventors,James Hargreaves,entity_111c3d3ad4024aff615cb89c394b5d2313d95309202700f96c3941e6ed078ca7,the U.K,"[""inventors"",""James Hargreaves"",""the U.K""]",James Hargreaves lived in the U.K.,1,inventors,inventors.csv,334
inventors,David Schwarz,entity_4a1caf7c03305c7cb186bbc8aaeba42f44e6b37cffae66db9f9fa0608e120030,Croatia,"[""inventors"",""David Schwarz"",""Croatia""]",David Schwarz lived in Croatia.,1,inventors,inventors.csv,335
inventors,Konrad Zuse,entity_005bd39dc25ca26e5ff39422f7fbac2dda089fcb38a2fe11f5df2b2c356c19de,Germany,"[""inventors"",""Konrad Zuse"",""Germany""]",Konrad Zuse lived in Germany.,1,inventors,inventors.csv,336
inventors,Jacob Perkins,entity_3e4cf8e87cf9f813e3888cff3c888819d0427f39cfe75e7112cb168ef287deba,the U.S,"[""inventors"",""Jacob Perkins"",""the U.S""]",Jacob Perkins lived in the U.S.,1,inventors,inventors.csv,337
inventors,Arthur Pitney,entity_5eed5dde8c9e8aab41f557c837d528b92bc72247ee4a5cfcd9f52d665ce6f65b,the U.K,"[""inventors"",""Arthur Pitney"",""the U.K""]",Arthur Pitney lived in the U.K.,0,inventors,inventors.csv,338
inventors,John Boyd Dunlop,entity_8a43b7608a38c9ca7941dbe9f36a2ac9bbcc893d6586fc6c2c18cc6c3f0033fd,Scotland,"[""inventors"",""John Boyd Dunlop"",""Scotland""]",John Boyd Dunlop lived in Scotland.,1,inventors,inventors.csv,339
inventors,Charles Babbage,entity_0f7effc2038320c802c7fd8063cac3266e6cec92edc3397ab81e5c21098b2755,Hungary/the U.S,"[""inventors"",""Charles Babbage"",""Hungary/the U.S""]",Charles Babbage lived in Hungary/the U.S.,0,inventors,inventors.csv,340
inventors,Hans von Ohain,entity_ce16964913ec67021826414115d9f0ba8433c02eb56061629a63e4079dd1063b,Germany,"[""inventors"",""Hans von Ohain"",""Germany""]",Hans von Ohain lived in Germany.,1,inventors,inventors.csv,341
inventors,John von Neumann,entity_7a3f336fce755f6a6584be12260d797bb574f76bf79078bb244ce05edb813a6b,the U.S,"[""inventors"",""John von Neumann"",""the U.S""]",John von Neumann lived in the U.S.,0,inventors,inventors.csv,342
inventors,Christopher Cockerell,entity_1a2f2aa449e7c761fc5276e83390842585b202b75823fdf281c5c6b70478d851,France,"[""inventors"",""Christopher Cockerell"",""France""]",Christopher Cockerell lived in France.,0,inventors,inventors.csv,343
inventors,R. Buckminster Fuller,entity_c6eb7c66779bfacd9b7cf8ba339ed489f4e55062e1e3e26be20a92d67e2d676a,the U.S,"[""inventors"",""R. Buckminster Fuller"",""the U.S""]",R. Buckminster Fuller lived in the U.S.,1,inventors,inventors.csv,344
inventors,Thomas Tompion,entity_139d3e2e593fa0f3f759a2512acdc431129eebca5b5f4acb837f03333e8beaf4,the U.K,"[""inventors"",""Thomas Tompion"",""the U.K""]",Thomas Tompion lived in the U.K.,1,inventors,inventors.csv,345
inventors,Vint Cerf,entity_c151b5563afb28d02b4244f9a357599e40eb17cf7d4be11b6aaeb852bb738307,Italy,"[""inventors"",""Vint Cerf"",""Italy""]",Vint Cerf lived in Italy.,0,inventors,inventors.csv,346
inventors,Nicolas Appert,entity_abab79757a00bce11734925042a6da2dae28d98c7e01972cfe04ae62060ed229,France,"[""inventors"",""Nicolas Appert"",""France""]",Nicolas Appert lived in France.,1,inventors,inventors.csv,347
inventors,Wallace Carothers,entity_1b0f1f2bb5a919012ce64b1229b4eb31e552caa4f9f09251d317353ea8e55d2e,Denmark,"[""inventors"",""Wallace Carothers"",""Denmark""]",Wallace Carothers lived in Denmark.,0,inventors,inventors.csv,348
inventors,Carl Sontheimer,entity_9dec60ca8cd521ca2f8dfd23591c5056042417fbff2c86962b679015f9de9ef6,the U.S,"[""inventors"",""Carl Sontheimer"",""the U.S""]",Carl Sontheimer lived in the U.S.,1,inventors,inventors.csv,349
inventors,Karl Benz,entity_4e750be9fd62b6b52be9618bffc9f6fc617d1f3964440e2cc06ff81b38de4479,the U.S,"[""inventors"",""Karl Benz"",""the U.S""]",Karl Benz lived in the U.S.,0,inventors,inventors.csv,350
inventors,Konrad Zuse,entity_005bd39dc25ca26e5ff39422f7fbac2dda089fcb38a2fe11f5df2b2c356c19de,Poland/France,"[""inventors"",""Konrad Zuse"",""Poland/France""]",Konrad Zuse lived in Poland/France.,0,inventors,inventors.csv,351
inventors,James Clerk Maxwell,entity_2c32b064fe12d3f3726a09b32f49e8e58eee5b3e9dac16fb2bd023c46fbc77a8,the U.K,"[""inventors"",""James Clerk Maxwell"",""the U.K""]",James Clerk Maxwell lived in the U.K.,1,inventors,inventors.csv,352
inventors,Nikola Tesla,entity_672f7cfa7ff4e5ed1aeb347c9825809f55f8ec8b1ee5ee5f9deb9bf5b81eb610,Germany,"[""inventors"",""Nikola Tesla"",""Germany""]",Nikola Tesla lived in Germany.,0,inventors,inventors.csv,353
inventors,James Murray Spangler,entity_831706aa554f0314dbd07966ce512cb26a0462830465b7342bac1be64ef5548f,the U.S,"[""inventors"",""James Murray Spangler"",""the U.S""]",James Murray Spangler lived in the U.S.,1,inventors,inventors.csv,354
inventors,John Wesley Hyatt,entity_1a1adc1f2e2ac0fac17c2ec4efcc91f3204f4d3abdb02c508e8d30ecccd2eca1,the U.K,"[""inventors"",""John Wesley Hyatt"",""the U.K""]",John Wesley Hyatt lived in the U.K.,0,inventors,inventors.csv,355
inventors,Hans Goldschmidt,entity_d27e81df65d0f8aae07dc2193a2a832bdc791f40f614bf984b3cab2bdbe11646,Germany,"[""inventors"",""Hans Goldschmidt"",""Germany""]",Hans Goldschmidt lived in Germany.,1,inventors,inventors.csv,356
inventors,Carl Elsener,entity_ceb47734883118ca624ed7051a8610023bb06792d4559ee7ace536e62cab7d39,Switzerland,"[""inventors"",""Carl Elsener"",""Switzerland""]",Carl Elsener lived in Switzerland.,1,inventors,inventors.csv,357
inventors,Vint Cerf,entity_c151b5563afb28d02b4244f9a357599e40eb17cf7d4be11b6aaeb852bb738307,the U.S,"[""inventors"",""Vint Cerf"",""the U.S""]",Vint Cerf lived in the U.S.,1,inventors,inventors.csv,358
inventors,Charles Tellier,entity_0ee34ff2c7e6084ac680e9f355836188aa17b6b1784f1c9351fcea08cbe9e07f,France,"[""inventors"",""Charles Tellier"",""France""]",Charles Tellier lived in France.,1,inventors,inventors.csv,359
inventors,Elisha Gray,entity_5492029bf834cf8f4e6b60ccd764029e515163c9cecca9de259008865dde9319,Austria/the U.S,"[""inventors"",""Elisha Gray"",""Austria/the U.S""]",Elisha Gray lived in Austria/the U.S.,0,inventors,inventors.csv,360
inventors,George de Mestral,entity_286d104c7c6961210bb320b1e924a0bd426bed45228d66ae0be58dee17a8cadd,Canada,"[""inventors"",""George de Mestral"",""Canada""]",George de Mestral lived in Canada.,0,inventors,inventors.csv,361
inventors,Sir Charles Parsons,entity_193f4e1b01adb117c03ef2f4ca937cfac4b60ba1d3f21baa64e811cccb638d06,the U.S,"[""inventors"",""Sir Charles Parsons"",""the U.S""]",Sir Charles Parsons lived in the U.S.,0,inventors,inventors.csv,362
inventors,Henry Bessemer,entity_10382cd4e31dce56a2a3062d9805698584bdac124aec30425c8a4d5a6784f597,the U.S,"[""inventors"",""Henry Bessemer"",""the U.S""]",Henry Bessemer lived in the U.S.,0,inventors,inventors.csv,363
inventors,James Dyson,entity_3cc10d1cb884b9de43eb4ca32027d5275292c1cef31085d9fb2280f18e382bf6,Canada,"[""inventors"",""James Dyson"",""Canada""]",James Dyson lived in Canada.,0,inventors,inventors.csv,364
inventors,Jack Kilby,entity_aec8754dc4cdffe2afc82a85a14d93c643c5dc8b966b86964fa5a2887abeb83d,the U.K,"[""inventors"",""Jack Kilby"",""the U.K""]",Jack Kilby lived in the U.K.,0,inventors,inventors.csv,365
inventors,Joseph Marie Jacquard,entity_d326429a9e19909e428d59f450bd05175d3c81ec92af6b4fa24a57be924b6380,France,"[""inventors"",""Joseph Marie Jacquard"",""France""]",Joseph Marie Jacquard lived in France.,1,inventors,inventors.csv,366
inventors,Carl Wilhelm Siemens,entity_659aa218ae04331e1814fd85ac31c10ff1a1deb061c7ecef307ccb11e254357c,the U.S,"[""inventors"",""Carl Wilhelm Siemens"",""the U.S""]",Carl Wilhelm Siemens lived in the U.S.,0,inventors,inventors.csv,367
inventors,Sir Humphry Davy,entity_b62dadf04b8257cddafb6664198b81d8cdc9597de046402994a7dde2fe8bfa19,the U.S,"[""inventors"",""Sir Humphry Davy"",""the U.S""]",Sir Humphry Davy lived in the U.S.,0,inventors,inventors.csv,368
inventors,Philipp Reis,entity_1bb74b89af2e86a5d7050d0ad9e745a5b7ccc538ec38224bd163057fc9254634,Finland,"[""inventors"",""Philipp Reis"",""Finland""]",Philipp Reis lived in Finland.,0,inventors,inventors.csv,369
inventors,Samuel Colt,entity_8d9c1ded6080353358ac23185ca2f08095a971445106bf2a674fcc5f5d87fa89,the U.S,"[""inventors"",""Samuel Colt"",""the U.S""]",Samuel Colt lived in the U.S.,1,inventors,inventors.csv,370
inventors,Bartolomeo Cristofori,entity_03a350a0ce7415f7e8672d344046f2e276f263693add65c1b1a43c9740f9af16,the U.S,"[""inventors"",""Bartolomeo Cristofori"",""the U.S""]",Bartolomeo Cristofori lived in the U.S.,0,inventors,inventors.csv,371
inventors,Mary Walton,entity_9240a6a1cd754b779e934a1c8d1b230b9a491b0438f9c36687c95a2bdfe524b9,the U.S,"[""inventors"",""Mary Walton"",""the U.S""]",Mary Walton lived in the U.S.,1,inventors,inventors.csv,372
inventors,Felix Hoffmann,entity_c31120bc3d1f106ef87ecf7713c451f3ff17e63b15000adccd97a2269609870e,Germany,"[""inventors"",""Felix Hoffmann"",""Germany""]",Felix Hoffmann lived in Germany.,1,inventors,inventors.csv,373
inventors,Lester Wire,entity_56d3f85265980f42817410504d35f1babf3acd2cecfb4ae9b9de4f78af7bff96,the U.K,"[""inventors"",""Lester Wire"",""the U.K""]",Lester Wire lived in the U.K.,0,inventors,inventors.csv,374
inventors,Frederick G. Creed,entity_6c538714f9589781a35a32ac7de0ca2d87e13f3e096c469b5a1ee164600b2705,Canada,"[""inventors"",""Frederick G. Creed"",""Canada""]",Frederick G. Creed lived in Canada.,1,inventors,inventors.csv,375
inventors,Hans von Ohain,entity_ce16964913ec67021826414115d9f0ba8433c02eb56061629a63e4079dd1063b,Canada,"[""inventors"",""Hans von Ohain"",""Canada""]",Hans von Ohain lived in Canada.,0,inventors,inventors.csv,376
inventors,Elihu Thomson,entity_05e148cd1318fda34ebac3b15c1ae66f01ba64eaa8de6f92d3c2089e02d9a1d8,the U.S,"[""inventors"",""Elihu Thomson"",""the U.S""]",Elihu Thomson lived in the U.S.,1,inventors,inventors.csv,377
inventors,Yvonne Brill,entity_c0dab4156befcb542c7978c88760a3b485168555fb6e7e26fedeacaa5161b82d,the U.S,"[""inventors"",""Yvonne Brill"",""the U.S""]",Yvonne Brill lived in the U.S.,0,inventors,inventors.csv,378
inventors,Pierre Curie,entity_81a29955ba4bdce0115c355dade1f76cbee0875e6fb95fe71bcc57d1fec349ec,France,"[""inventors"",""Pierre Curie"",""France""]",Pierre Curie lived in France.,1,inventors,inventors.csv,379
inventors,James Hargreaves,entity_111c3d3ad4024aff615cb89c394b5d2313d95309202700f96c3941e6ed078ca7,Sweden,"[""inventors"",""James Hargreaves"",""Sweden""]",James Hargreaves lived in Sweden.,0,inventors,inventors.csv,380
inventors,Nikolay Slavyanov,entity_a156cfb5b11123b77d020d78ec914d1d4d8d3996b8e52b94780b86fac48cc036,Russia,"[""inventors"",""Nikolay Slavyanov"",""Russia""]",Nikolay Slavyanov lived in Russia.,1,inventors,inventors.csv,381
inventors,Dr. Robert Gallo,entity_b7e2c4e013cdd42301473e08b120cf95051567dfbe59d6a00cd3f3399bba3c27,the U.S,"[""inventors"",""Dr. Robert Gallo"",""the U.S""]",Dr. Robert Gallo lived in the U.S.,1,inventors,inventors.csv,382
inventors,Charles Goodyear,entity_e9e7cd581512c2b34d173cd1a04a4c4bf5e7270d036bd5d9a9e49edfe1b93b30,the U.K,"[""inventors"",""Charles Goodyear"",""the U.K""]",Charles Goodyear lived in the U.K.,0,inventors,inventors.csv,383
inventors,Samuel Morse,entity_d6584b250484b911f63edeaea00bb5b278b657a74db0366fe4f86017072b9554,the U.S,"[""inventors"",""Samuel Morse"",""the U.S""]",Samuel Morse lived in the U.S.,1,inventors,inventors.csv,384
inventors,Daniel Fahrenheit,entity_b4d1b9ea82f2f6918da2be88084d26ff850bfc4fbb369e1f98756dfd0dd58d7c,Poland/Germany,"[""inventors"",""Daniel Fahrenheit"",""Poland/Germany""]",Daniel Fahrenheit lived in Poland/Germany.,1,inventors,inventors.csv,385
