statement,topic,conjunctA,conjunctB,labelA,labelB,cell,connective,ordering
"Either the Spanish word 'semilla' means 'seed' or the Spanish word 'oferta' means 'open', but not both.",sp_en_trans,The Spanish word 'semilla' means 'seed'.,The Spanish word 'oferta' means 'open'.,1,0,TF,xor,AB
"Either the Spanish word 'ejemplo' means 'to see' or the Spanish word 'abrigo' means 'coat', but not both.",sp_en_trans,The Spanish word 'ejemplo' means 'to see'.,The Spanish word 'abrigo' means 'coat'.,0,1,FT,xor,AB
"Either the Spanish word 'papel' means 'neck' or the Spanish word 'concha' means 'shell', but not both.",sp_en_trans,The Spanish word 'papel' means 'neck'.,The Spanish word 'concha' means 'shell'.,0,1,FT,xor,AB
"Either Gallium has the symbol Ga or Fluorine has the symbol F, but not both.",element_symb,Gallium has the symbol Ga.,Fluorine has the symbol F.,1,1,TT,xor,AB
"Either Neon has the symbol Ne or Xenon has the symbol Xe, but not both.",element_symb,Xenon has the symbol Xe.,Neon has the symbol Ne.,1,1,TT,xor,BA
"Either the iguana is a reptile or the deer is a mammal, but not both.",animal_class,The iguana is a reptile.,The deer is a mammal.,1,1,TT,xor,AB
"Either the Spanish word 'prueba' means 'whale' or the Spanish word 'leer' means 'skin', but not both.",sp_en_trans,The Spanish word 'prueba' means 'whale'.,The Spanish word 'leer' means 'skin'.,0,0,FF,xor,AB
"Either the axolotl is a amphibian or the chimpanzee is a insect, but not both.",animal_class,The axolotl is a amphibian.,The chimpanzee is a insect.,1,0,TF,xor,AB
"Either the goat is a mammal or the narwhal is a mammal, but not both.",animal_class,The goat is a mammal.,The narwhal is a mammal.,1,1,TT,xor,AB
"Either Platinum has the symbol S or Europium has the symbol Eu, but not both.",element_symb,Platinum has the symbol S.,Europium has the symbol Eu.,0,1,FT,xor,AB
"Either Potassium has the symbol K or Germanium has the symbol Ge, but not both.",element_symb,Germanium has the symbol Ge.,Potassium has the symbol K.,1,1,TT,xor,BA
"Either the city of Winnipeg is in Morocco or the city of Kolhapur is in India, but not both.",cities,The city of Kolhapur is in India.,The city of Winnipeg is in Morocco.,1,0,TF,xor,BA
"Either the Spanish word 'temprano' means 'early' or the Spanish word 'noche' means 'night', but not both.",sp_en_trans,The Spanish word 'temprano' means 'early'.,The Spanish word 'noche' means 'night'.,1,1,TT,xor,AB
"Either the city of Port Harcourt is in Nigeria or the city of Santiago de los Caballeros is in the Dominican Republic, but not both.",cities,The city of Santiago de los Caballeros is in the Dominican Republic.,The city of Port Harcourt is in Nigeria.,1,1,TT,xor,BA
"Either Thulium has the symbol Mg or Iron has the symbol Fe, but not both.",element_symb,Thulium has the symbol Mg.,Iron has the symbol Fe.,0,1,FT,xor,AB
"Either the hippopotamus is a mollusk or the shark is a fish, but not both.",animal_class,The hippopotamus is a mollusk.,The shark is a fish.,0,1,FT,xor,AB
"Either the panda is a bird or the salmon is a crustacean, but not both.",animal_class,The panda is a bird.,The salmon is a crustacean.,0,0,FF,xor,AB
"Either the Spanish word 'lista' means 'voice' or the Spanish word 'cabeza' means 'head', but not both.",sp_en_trans,The Spanish word 'cabeza' means 'head'.,The Spanish word 'lista' means 'voice'.,1,0,TF,xor,BA
"Either Emile Berliner lived in Japan or Michael Faraday lived in Croatia, but not both.",inventors,Michael Faraday lived in Croatia.,Emile Berliner lived in Japan.,0,0,FF,xor,BA
"Either Thulium has the symbol Mg or Iron has the symbol Os, but not both.",element_symb,Thulium has the symbol Mg.,Iron has the symbol Os.,0,0,FF,xor,AB
"Either the shark is a cnidarian or the hippopotamus is a mammal, but not both.",animal_class,The hippopotamus is a mammal.,The shark is a cnidarian.,1,0,TF,xor,BA
"Either the crocodile is a reptile or the hamster is a bird, but not both.",animal_class,The crocodile is a reptile.,The hamster is a bird.,1,0,TF,xor,AB
"Either the Spanish word 'mar' means 'to save' or the Spanish word 'invierno' means 'winter', but not both.",sp_en_trans,The Spanish word 'invierno' means 'winter'.,The Spanish word 'mar' means 'to save'.,1,0,TF,xor,BA
"Either Karl Benz lived in Croatia or Joseph Henry lived in the U.S, but not both.",inventors,Karl Benz lived in Croatia.,Joseph Henry lived in the U.S.,0,1,FT,xor,AB
"Either Joseph Glidden lived in China or Narinder Singh Kapany lived in Canada/the U.S, but not both.",inventors,Narinder Singh Kapany lived in Canada/the U.S.,Joseph Glidden lived in China.,0,0,FF,xor,BA
"Either the parrot is a arachnid or the camel is a mammal, but not both.",animal_class,The parrot is a arachnid.,The camel is a mammal.,0,1,FT,xor,AB
"Either Igor Tamm lived in Russia or Willis Carrier lived in Switzerland, but not both.",inventors,Willis Carrier lived in Switzerland.,Igor Tamm lived in Russia.,0,1,FT,xor,BA
"Either Zirconium has the symbol Zr or Aluminum has the symbol Al, but not both.",element_symb,Zirconium has the symbol Zr.,Aluminum has the symbol Al.,1,1,TT,xor,AB
"Either the Spanish word 'perro' means 'class' or the Spanish word 'lento' means 'cook', but not both.",sp_en_trans,The Spanish word 'perro' means 'class'.,The Spanish word 'lento' means 'cook'.,0,0,FF,xor,AB
"Either Zirconium has the symbol Zr or Tellurium has the symbol Te, but not both.",element_symb,Tellurium has the symbol Te.,Zirconium has the symbol Zr.,1,1,TT,xor,BA
"Either the Spanish word 'semilla' means 'seed' or the Spanish word 'oferta' means 'offer', but not both.",sp_en_trans,The Spanish word 'semilla' means 'seed'.,The Spanish word 'oferta' means 'offer'.,1,1,TT,xor,AB
"Either the panda is a mammal or the gorilla is a mammal, but not both.",animal_class,The gorilla is a mammal.,The panda is a mammal.,1,1,TT,xor,BA
"Either Dysprosium has the symbol Dy or Copper has the symbol La, but not both.",element_symb,Dysprosium has the symbol Dy.,Copper has the symbol La.,1,0,TF,xor,AB
"Either Thulium has the symbol Mg or Sodium has the symbol N, but not both.",element_symb,Sodium has the symbol N.,Thulium has the symbol Mg.,0,0,FF,xor,BA
"Either the Spanish word 'hijo' means 'cook' or the Spanish word 'delgado' means 'thin', but not both.",sp_en_trans,The Spanish word 'delgado' means 'thin'.,The Spanish word 'hijo' means 'cook'.,1,0,TF,xor,BA
"Either Chlorine has the symbol Pt or Platinum has the symbol S, but not both.",element_symb,Chlorine has the symbol Pt.,Platinum has the symbol S.,0,0,FF,xor,AB
"Either the goat is a reptile or the narwhal is a mammal, but not both.",animal_class,The goat is a reptile.,The narwhal is a mammal.,0,1,FT,xor,AB
"Either Leonardo da Vinci lived in Italy or Ami Argand lived in Switzerland, but not both.",inventors,Ami Argand lived in Switzerland.,Leonardo da Vinci lived in Italy.,1,1,TT,xor,BA
"Either the Spanish word 'pierna' means 'to draw' or the Spanish word 'caliente' means 'corner', but not both.",sp_en_trans,The Spanish word 'caliente' means 'corner'.,The Spanish word 'pierna' means 'to draw'.,0,0,FF,xor,BA
"Either Narinder Singh Kapany lived in India or John Wesley Hyatt lived in the U.S, but not both.",inventors,John Wesley Hyatt lived in the U.S.,Narinder Singh Kapany lived in India.,1,1,TT,xor,BA
"Either the Spanish word 'concha' means 'giraffe' or the Spanish word 'papel' means 'neck', but not both.",sp_en_trans,The Spanish word 'papel' means 'neck'.,The Spanish word 'concha' means 'giraffe'.,0,0,FF,xor,BA
"Either James West lived in China or David Schwarz lived in Finland, but not both.",inventors,James West lived in China.,David Schwarz lived in Finland.,0,0,FF,xor,AB
"Either the Spanish word 'veinte' means 'twenty' or the Spanish word 'presente' means 'problem', but not both.",sp_en_trans,The Spanish word 'veinte' means 'twenty'.,The Spanish word 'presente' means 'problem'.,1,0,TF,xor,AB
"Either Arthur Pitney lived in Ukraine/the U.S or James Starley lived in the U.K, but not both.",inventors,Arthur Pitney lived in Ukraine/the U.S.,James Starley lived in the U.K.,0,1,FT,xor,AB
"Either the city of Tucson is in Armenia or the city of Xiamen is in Madagascar, but not both.",cities,The city of Xiamen is in Madagascar.,The city of Tucson is in Armenia.,0,0,FF,xor,BA
"Either Gallium has the symbol Ga or Scandium has the symbol Sc, but not both.",element_symb,Gallium has the symbol Ga.,Scandium has the symbol Sc.,1,1,TT,xor,AB
"Either George Devol lived in the U.S or Guglielmo Marconi lived in Japan, but not both.",inventors,George Devol lived in the U.S.,Guglielmo Marconi lived in Japan.,1,0,TF,xor,AB
"Either Rudolf Diesel lived in Germany or Willis Carrier lived in the U.S, but not both.",inventors,Willis Carrier lived in the U.S.,Rudolf Diesel lived in Germany.,1,1,TT,xor,BA
"Either Ami Argand lived in China or Leonardo da Vinci lived in Italy, but not both.",inventors,Ami Argand lived in China.,Leonardo da Vinci lived in Italy.,0,1,FT,xor,AB
"Either Europium has the symbol Eu or Platinum has the symbol Pt, but not both.",element_symb,Platinum has the symbol Pt.,Europium has the symbol Eu.,1,1,TT,xor,BA
"Either Astatine has the symbol Ca or Palladium has the symbol Ir, but not both.",element_symb,Astatine has the symbol Ca.,Palladium has the symbol Ir.,0,0,FF,xor,AB
"Either Lead has the symbol Er or Tellurium has the symbol Te, but not both.",element_symb,Tellurium has the symbol Te.,Lead has the symbol Er.,1,0,TF,xor,BA
"Either the moose is a mammal or the chimpanzee is a insect, but not both.",animal_class,The moose is a mammal.,The chimpanzee is a insect.,1,0,TF,xor,AB
"Either the Spanish word 'imaginar' means 'star' or the Spanish word 'oveja' means 'sheep', but not both.",sp_en_trans,The Spanish word 'oveja' means 'sheep'.,The Spanish word 'imaginar' means 'star'.,1,0,TF,xor,BA
"Either the Spanish word 'olor' means 'fear' or the Spanish word 'aceite' means 'son', but not both.",sp_en_trans,The Spanish word 'olor' means 'fear'.,The Spanish word 'aceite' means 'son'.,0,0,FF,xor,AB
"Either the city of Baoji is in Germany or the city of Zhoushan is in China, but not both.",cities,The city of Zhoushan is in China.,The city of Baoji is in Germany.,1,0,TF,xor,BA
"Either the city of Xiamen is in China or the city of Tucson is in Armenia, but not both.",cities,The city of Xiamen is in China.,The city of Tucson is in Armenia.,1,0,TF,xor,AB
"Either Rubidium has the symbol Rb or Argon has the symbol Pr, but not both.",element_symb,Argon has the symbol Pr.,Rubidium has the symbol Rb.,0,1,FT,xor,BA
"Either Sir Frank Whittle lived in the U.K or Michael Faraday lived in Croatia, but not both.",inventors,Sir Frank Whittle lived in the U.K.,Michael Faraday lived in Croatia.,1,0,TF,xor,AB
"Either Krypton has the symbol Kr or Nickel has the symbol Os, but not both.",element_symb,Nickel has the symbol Os.,Krypton has the symbol Kr.,0,1,FT,xor,BA
"Either Jean-Bernard-Léon Foucault lived in Germany or Daniel Fahrenheit lived in Canada/the U.S, but not both.",inventors,Daniel Fahrenheit lived in Canada/the U.S.,Jean-Bernard-Léon Foucault lived in Germany.,0,0,FF,xor,BA
"Either Ytterbium has the symbol Yb or Zinc has the symbol Zn, but not both.",element_symb,Ytterbium has the symbol Yb.,Zinc has the symbol Zn.,1,1,TT,xor,AB
"Either the goat is a mammal or the salmon is a fish, but not both.",animal_class,The salmon is a fish.,The goat is a mammal.,1,1,TT,xor,BA
"Either Leon Theremin lived in Russia or Arthur Fry lived in the U.S, but not both.",inventors,Leon Theremin lived in Russia.,Arthur Fry lived in the U.S.,1,1,TT,xor,AB
"Either Karl Benz lived in Germany or Joseph Henry lived in the U.S, but not both.",inventors,Karl Benz lived in Germany.,Joseph Henry lived in the U.S.,1,1,TT,xor,AB
"Either the city of Peshawar is in Pakistan or the city of Khulna is in Nigeria, but not both.",cities,The city of Peshawar is in Pakistan.,The city of Khulna is in Nigeria.,1,0,TF,xor,AB
"Either the city of Ashgabat is in Turkmenistan or the city of Dammam is in Saudi Arabia, but not both.",cities,The city of Ashgabat is in Turkmenistan.,The city of Dammam is in Saudi Arabia.,1,1,TT,xor,AB
"Either Chlorine has the symbol Cl or Platinum has the symbol S, but not both.",element_symb,Chlorine has the symbol Cl.,Platinum has the symbol S.,1,0,TF,xor,AB
"Either James Watt lived in Scotland or Charles Macintosh lived in the U.K, but not both.",inventors,Charles Macintosh lived in the U.K.,James Watt lived in Scotland.,1,1,TT,xor,BA
"Either the slug is a mollusk or the llama is a mammal, but not both.",animal_class,The slug is a mollusk.,The llama is a mammal.,1,1,TT,xor,AB
"Either the Spanish word 'lista' means 'list' or the Spanish word 'cabeza' means 'head', but not both.",sp_en_trans,The Spanish word 'cabeza' means 'head'.,The Spanish word 'lista' means 'list'.,1,1,TT,xor,BA
"Either the Spanish word 'conectar' means 'to sell' or the Spanish word 'caliente' means 'hot', but not both.",sp_en_trans,The Spanish word 'conectar' means 'to sell'.,The Spanish word 'caliente' means 'hot'.,0,1,FT,xor,AB
"Either the Spanish word 'viejo' means 'to save' or the Spanish word 'desarrollar' means 'to develop', but not both.",sp_en_trans,The Spanish word 'viejo' means 'to save'.,The Spanish word 'desarrollar' means 'to develop'.,0,1,FT,xor,AB
"Either the leopard is a mammal or the tuna is a insect, but not both.",animal_class,The tuna is a insect.,The leopard is a mammal.,0,1,FT,xor,BA
"Either the kangaroo is a mammal or the goldfish is a fish, but not both.",animal_class,The goldfish is a fish.,The kangaroo is a mammal.,1,1,TT,xor,BA
"Either the city of Lubumbashi is in the Democratic Republic of the Congo or the city of Hanoi is in Vietnam, but not both.",cities,The city of Hanoi is in Vietnam.,The city of Lubumbashi is in the Democratic Republic of the Congo.,1,1,TT,xor,BA
"Either Arthur Fry lived in the U.S or Leon Theremin lived in Poland/France, but not both.",inventors,Leon Theremin lived in Poland/France.,Arthur Fry lived in the U.S.,0,1,FT,xor,BA
"Either the Spanish word 'escribir' means 'to die' or the Spanish word 'amigo' means 'friend', but not both.",sp_en_trans,The Spanish word 'amigo' means 'friend'.,The Spanish word 'escribir' means 'to die'.,1,0,TF,xor,BA
"Either Vanadium has the symbol V or Phosphorus has the symbol Se, but not both.",element_symb,Phosphorus has the symbol Se.,Vanadium has the symbol V.,0,1,FT,xor,BA
"Either the city of Winnipeg is in Canada or the city of Kolhapur is in India, but not both.",cities,The city of Kolhapur is in India.,The city of Winnipeg is in Canada.,1,1,TT,xor,BA
"Either Arthur Pitney lived in Ukraine/the U.S or James Starley lived in Austria/the U.S, but not both.",inventors,Arthur Pitney lived in Ukraine/the U.S.,James Starley lived in Austria/the U.S.,0,0,FF,xor,AB
"Either the skunk is a mammal or the cassowary is a bird, but not both.",animal_class,The skunk is a mammal.,The cassowary is a bird.,1,1,TT,xor,AB
"Either Nickel has the symbol Ni or Ytterbium has the symbol Yb, but not both.",element_symb,Ytterbium has the symbol Yb.,Nickel has the symbol Ni.,1,1,TT,xor,BA
"Either Henry Ford lived in the U.S or John Ericsson lived in Sweden, but not both.",inventors,Henry Ford lived in the U.S.,John Ericsson lived in Sweden.,1,1,TT,xor,AB
"Either the porcupine is a bird or the raccoon is a bird, but not both.",animal_class,The porcupine is a bird.,The raccoon is a bird.,0,0,FF,xor,AB
"Either the hedgehog is a fish or the lion is a mammal, but not both.",animal_class,The hedgehog is a fish.,The lion is a mammal.,0,1,FT,xor,AB
"Either Archimedes lived in Turkey/the U.S or Ignazio Porro lived in Italy, but not both.",inventors,Ignazio Porro lived in Italy.,Archimedes lived in Turkey/the U.S.,1,0,TF,xor,BA
"Either Archimedes lived in Turkey/the U.S or Ignazio Porro lived in Austria/the U.S, but not both.",inventors,Ignazio Porro lived in Austria/the U.S.,Archimedes lived in Turkey/the U.S.,0,0,FF,xor,BA
"Either the Spanish word 'invierno' means 'family' or the Spanish word 'mar' means 'to save', but not both.",sp_en_trans,The Spanish word 'invierno' means 'family'.,The Spanish word 'mar' means 'to save'.,0,0,FF,xor,AB
"Either the skunk is a mammal or the peacock is a insect, but not both.",animal_class,The peacock is a insect.,The skunk is a mammal.,0,1,FT,xor,BA
"Either the city of Homyel' is in Belarus or the city of Pontianak is in Indonesia, but not both.",cities,The city of Pontianak is in Indonesia.,The city of Homyel' is in Belarus.,1,1,TT,xor,BA
"Either the Spanish word 'oveja' means 'busy' or the Spanish word 'imaginar' means 'to imagine', but not both.",sp_en_trans,The Spanish word 'oveja' means 'busy'.,The Spanish word 'imaginar' means 'to imagine'.,0,1,FT,xor,AB
"Either the Spanish word 'lista' means 'list' or the Spanish word 'cabeza' means 'south', but not both.",sp_en_trans,The Spanish word 'cabeza' means 'south'.,The Spanish word 'lista' means 'list'.,0,1,FT,xor,BA
"Either the Spanish word 'piel' means 'skin' or the Spanish word 'belleza' means 'beauty', but not both.",sp_en_trans,The Spanish word 'piel' means 'skin'.,The Spanish word 'belleza' means 'beauty'.,1,1,TT,xor,AB
"Either the city of Tucson is in the United States or the city of Xiamen is in Madagascar, but not both.",cities,The city of Xiamen is in Madagascar.,The city of Tucson is in the United States.,0,1,FT,xor,BA
"Either the city of Zhoushan is in China or the city of Baoji is in Germany, but not both.",cities,The city of Zhoushan is in China.,The city of Baoji is in Germany.,1,0,TF,xor,AB
"Either Scandium has the symbol Kr or Gallium has the symbol Ga, but not both.",element_symb,Gallium has the symbol Ga.,Scandium has the symbol Kr.,1,0,TF,xor,BA
"Either Zinc has the symbol Ac or Antimony has the symbol Sb, but not both.",element_symb,Zinc has the symbol Ac.,Antimony has the symbol Sb.,0,1,FT,xor,AB
"Either Ralph Benjamin lived in the U.K or Frederick G. Creed lived in the U.S, but not both.",inventors,Frederick G. Creed lived in the U.S.,Ralph Benjamin lived in the U.K.,0,1,FT,xor,BA
"Either the Spanish word 'cabeza' means 'south' or the Spanish word 'lista' means 'list', but not both.",sp_en_trans,The Spanish word 'cabeza' means 'south'.,The Spanish word 'lista' means 'list'.,0,1,FT,xor,AB
"Either the narwhal is a fish or the goat is a mammal, but not both.",animal_class,The goat is a mammal.,The narwhal is a fish.,1,0,TF,xor,BA
"Either the city of Kyiv is in Ukraine or the city of Agadir is in Somalia, but not both.",cities,The city of Kyiv is in Ukraine.,The city of Agadir is in Somalia.,1,0,TF,xor,AB
"Either James Hargreaves lived in Japan or Garrett Morgan lived in the U.S, but not both.",inventors,James Hargreaves lived in Japan.,Garrett Morgan lived in the U.S.,0,1,FT,xor,AB
"Either the city of Weinan is in China or the city of Tolyatti is in Myanmar, but not both.",cities,The city of Weinan is in China.,The city of Tolyatti is in Myanmar.,1,0,TF,xor,AB
"Either the otter is a mammal or the penguin is a bird, but not both.",animal_class,The otter is a mammal.,The penguin is a bird.,1,1,TT,xor,AB
"Either the iguana is a crustacean or the deer is a mammal, but not both.",animal_class,The iguana is a crustacean.,The deer is a mammal.,0,1,FT,xor,AB
"Either the city of Krakow is in Chile or the city of Chisinau is in Moldova, but not both.",cities,The city of Chisinau is in Moldova.,The city of Krakow is in Chile.,1,0,TF,xor,BA
"Either the city of Krakow is in Poland or the city of Chisinau is in Poland, but not both.",cities,The city of Chisinau is in Poland.,The city of Krakow is in Poland.,0,1,FT,xor,BA
"Either the city of Asmara is in Eritrea or the city of Onitsha is in Vietnam, but not both.",cities,The city of Asmara is in Eritrea.,The city of Onitsha is in Vietnam.,1,0,TF,xor,AB
"Either the peacock is a bird or the skunk is a insect, but not both.",animal_class,The peacock is a bird.,The skunk is a insect.,1,0,TF,xor,AB
"Either Igor Tamm lived in Denmark or Charles Francis Richter lived in India, but not both.",inventors,Igor Tamm lived in Denmark.,Charles Francis Richter lived in India.,0,0,FF,xor,AB
"Either the city of Onitsha is in Nigeria or the city of Asmara is in Nepal, but not both.",cities,The city of Asmara is in Nepal.,The city of Onitsha is in Nigeria.,0,1,FT,xor,BA
"Either the city of Saint Petersburg is in Kuwait or the city of Luzhou is in Guinea, but not both.",cities,The city of Saint Petersburg is in Kuwait.,The city of Luzhou is in Guinea.,0,0,FF,xor,AB
"Either the city of Irkutsk is in Russia or the city of Vijayawada is in India, but not both.",cities,The city of Irkutsk is in Russia.,The city of Vijayawada is in India.,1,1,TT,xor,AB
"Either Narinder Singh Kapany lived in Canada/the U.S or John Wesley Hyatt lived in the U.S, but not both.",inventors,John Wesley Hyatt lived in the U.S.,Narinder Singh Kapany lived in Canada/the U.S.,1,0,TF,xor,BA
"Either the city of Marseille is in Romania or the city of Jiaxing is in China, but not both.",cities,The city of Marseille is in Romania.,The city of Jiaxing is in China.,0,1,FT,xor,AB
"Either Archimedes lived in Ancient Greece or Ignazio Porro lived in Italy, but not both.",inventors,Ignazio Porro lived in Italy.,Archimedes lived in Ancient Greece.,1,1,TT,xor,BA
"Either the city of Santiago de Queretaro is in Mexico or the city of Najran is in Saudi Arabia, but not both.",cities,The city of Najran is in Saudi Arabia.,The city of Santiago de Queretaro is in Mexico.,1,1,TT,xor,BA
"Either Gallium has the symbol Pb or Scandium has the symbol Sc, but not both.",element_symb,Gallium has the symbol Pb.,Scandium has the symbol Sc.,0,1,FT,xor,AB
"Either the hippopotamus is a mollusk or the hummingbird is a crustacean, but not both.",animal_class,The hummingbird is a crustacean.,The hippopotamus is a mollusk.,0,0,FF,xor,BA
"Either Cadmium has the symbol Cd or Cerium has the symbol I, but not both.",element_symb,Cadmium has the symbol Cd.,Cerium has the symbol I.,1,0,TF,xor,AB
"Either Garrett Morgan lived in Ukraine/the U.S or James Hargreaves lived in Japan, but not both.",inventors,James Hargreaves lived in Japan.,Garrett Morgan lived in Ukraine/the U.S.,0,0,FF,xor,BA
"Either the Spanish word 'belleza' means 'beauty' or the Spanish word 'piel' means 'skin', but not both.",sp_en_trans,The Spanish word 'piel' means 'skin'.,The Spanish word 'belleza' means 'beauty'.,1,1,TT,xor,BA
"Either Palladium has the symbol Pd or Astatine has the symbol Ca, but not both.",element_symb,Astatine has the symbol Ca.,Palladium has the symbol Pd.,0,1,FT,xor,BA
"Either the city of Ahmedabad is in India or the city of Warangal is in Ethiopia, but not both.",cities,The city of Warangal is in Ethiopia.,The city of Ahmedabad is in India.,0,1,FT,xor,BA
"Either the Spanish word 'roca' means 'present' or the Spanish word 'higo' means 'fig', but not both.",sp_en_trans,The Spanish word 'higo' means 'fig'.,The Spanish word 'roca' means 'present'.,1,0,TF,xor,BA
"Either the tortoise is a fish or the lion is a cnidarian, but not both.",animal_class,The tortoise is a fish.,The lion is a cnidarian.,0,0,FF,xor,AB
"Either Henry Bessemer lived in Italy or Georges Claude lived in Sweden/the U.S, but not both.",inventors,Henry Bessemer lived in Italy.,Georges Claude lived in Sweden/the U.S.,0,0,FF,xor,AB
"Either Konrad Zuse lived in Germany or Edwin Link lived in Japan, but not both.",inventors,Konrad Zuse lived in Germany.,Edwin Link lived in Japan.,1,0,TF,xor,AB
"Either Niobium has the symbol Nb or Aluminum has the symbol Al, but not both.",element_symb,Aluminum has the symbol Al.,Niobium has the symbol Nb.,1,1,TT,xor,BA
"Either the city of Agadir is in Somalia or the city of Kyiv is in Iran, but not both.",cities,The city of Kyiv is in Iran.,The city of Agadir is in Somalia.,0,0,FF,xor,BA
"Either the city of Meizhou is in China or the city of San Pedro Sula is in Honduras, but not both.",cities,The city of San Pedro Sula is in Honduras.,The city of Meizhou is in China.,1,1,TT,xor,BA
"Either Charles Townes lived in the U.S or Galileo Galilei lived in Austria, but not both.",inventors,Galileo Galilei lived in Austria.,Charles Townes lived in the U.S.,0,1,FT,xor,BA
"Either the Spanish word 'primero' means 'to multiply' or the Spanish word 'oscuro' means 'to see', but not both.",sp_en_trans,The Spanish word 'oscuro' means 'to see'.,The Spanish word 'primero' means 'to multiply'.,0,0,FF,xor,BA
"Either Cerium has the symbol Ce or Cadmium has the symbol Cd, but not both.",element_symb,Cadmium has the symbol Cd.,Cerium has the symbol Ce.,1,1,TT,xor,BA
"Either the deer is a mammal or the iguana is a crustacean, but not both.",animal_class,The iguana is a crustacean.,The deer is a mammal.,0,1,FT,xor,BA
"Either the bee is a insect or the frog is a bird, but not both.",animal_class,The bee is a insect.,The frog is a bird.,1,0,TF,xor,AB
"Either the skunk is a insect or the peacock is a bird, but not both.",animal_class,The peacock is a bird.,The skunk is a insect.,1,0,TF,xor,BA
"Either Candace Pert lived in the U.S or Clarence Birdseye lived in Croatia, but not both.",inventors,Clarence Birdseye lived in Croatia.,Candace Pert lived in the U.S.,0,1,FT,xor,BA
"Either Alfred Nobel lived in Sweden or Charles Fritts lived in the U.S, but not both.",inventors,Charles Fritts lived in the U.S.,Alfred Nobel lived in Sweden.,1,1,TT,xor,BA
"Either the frog is a amphibian or the bee is a insect, but not both.",animal_class,The bee is a insect.,The frog is a amphibian.,1,1,TT,xor,BA
"Either the panda is a bird or the gorilla is a mammal, but not both.",animal_class,The gorilla is a mammal.,The panda is a bird.,1,0,TF,xor,BA
"Either Ralph Benjamin lived in the U.K or Frederick G. Creed lived in Canada, but not both.",inventors,Frederick G. Creed lived in Canada.,Ralph Benjamin lived in the U.K.,1,1,TT,xor,BA
"Either Sodium has the symbol N or Thulium has the symbol Mg, but not both.",element_symb,Sodium has the symbol N.,Thulium has the symbol Mg.,0,0,FF,xor,AB
"Either the city of Najran is in the United Arab Emirates or the city of Santiago de Queretaro is in Mexico, but not both.",cities,The city of Najran is in the United Arab Emirates.,The city of Santiago de Queretaro is in Mexico.,0,1,FT,xor,AB
"Either Cobalt has the symbol H or Fluorine has the symbol F, but not both.",element_symb,Fluorine has the symbol F.,Cobalt has the symbol H.,1,0,TF,xor,BA
"Either the chimpanzee is a insect or the moose is a mammal, but not both.",animal_class,The moose is a mammal.,The chimpanzee is a insect.,1,0,TF,xor,BA
"Either the mongoose is a reptile or the llama is a mammal, but not both.",animal_class,The mongoose is a reptile.,The llama is a mammal.,0,1,FT,xor,AB
"Either Joseph Henry lived in Scotland or Karl Benz lived in Germany, but not both.",inventors,Karl Benz lived in Germany.,Joseph Henry lived in Scotland.,1,0,TF,xor,BA
"Either Sergey Brin and Larry Page lived in the U.S or Willis Carrier lived in the U.S, but not both.",inventors,Willis Carrier lived in the U.S.,Sergey Brin and Larry Page lived in the U.S.,1,1,TT,xor,BA
"Either Xenon has the symbol Xe or Neon has the symbol B, but not both.",element_symb,Xenon has the symbol Xe.,Neon has the symbol B.,1,0,TF,xor,AB
"Either the llama is a mammal or the slug is a mammal, but not both.",animal_class,The slug is a mammal.,The llama is a mammal.,0,1,FT,xor,BA
"Either the city of Tangier is in Nepal or the city of Madurai is in India, but not both.",cities,The city of Tangier is in Nepal.,The city of Madurai is in India.,0,1,FT,xor,AB
"Either Aluminum has the symbol Al or Zirconium has the symbol Zr, but not both.",element_symb,Zirconium has the symbol Zr.,Aluminum has the symbol Al.,1,1,TT,xor,BA
"Either Platinum has the symbol Pt or Rhenium has the symbol Re, but not both.",element_symb,Platinum has the symbol Pt.,Rhenium has the symbol Re.,1,1,TT,xor,AB
"Either the city of Indianapolis is in the United States or the city of San Miguel de Tucuman is in Argentina, but not both.",cities,The city of San Miguel de Tucuman is in Argentina.,The city of Indianapolis is in the United States.,1,1,TT,xor,BA
"Either the city of Bhopal is in India or the city of Kisangani is in the Democratic Republic of the Congo, but not both.",cities,The city of Bhopal is in India.,The city of Kisangani is in the Democratic Republic of the Congo.,1,1,TT,xor,AB
"Either the city of Irkutsk is in Kuwait or the city of Vijayawada is in India, but not both.",cities,The city of Irkutsk is in Kuwait.,The city of Vijayawada is in India.,0,1,FT,xor,AB
"Either Narinder Singh Kapany lived in Canada/the U.S or Joseph Glidden lived in the U.S, but not both.",inventors,Narinder Singh Kapany lived in Canada/the U.S.,Joseph Glidden lived in the U.S.,0,1,FT,xor,AB
"Either Emile Berliner lived in Japan or Michael Faraday lived in the U.K, but not both.",inventors,Michael Faraday lived in the U.K.,Emile Berliner lived in Japan.,1,0,TF,xor,BA
"Either Tantalum has the symbol La or Promethium has the symbol Bi, but not both.",element_symb,Promethium has the symbol Bi.,Tantalum has the symbol La.,0,0,FF,xor,BA
"Either the city of Krasnoyarsk is in Russia or the city of Rohini is in India, but not both.",cities,The city of Rohini is in India.,The city of Krasnoyarsk is in Russia.,1,1,TT,xor,BA
"Either the city of Sapporo is in Japan or the city of Harbin is in Madagascar, but not both.",cities,The city of Sapporo is in Japan.,The city of Harbin is in Madagascar.,1,0,TF,xor,AB
