statement,topic,conjunctA,conjunctB,labelA,labelB,cell,connective,ordering
The Spanish word 'mar' means 'sea' blah the Spanish word 'invierno' means 'family'.,sp_en_trans,The Spanish word 'invierno' means 'family'.,The Spanish word 'mar' means 'sea'.,0,1,FT,blah,BA
The city of Weifang is in Mozambique blah the city of Yaounde is in Cameroon.,cities,The city of Weifang is in Mozambique.,The city of Yaounde is in Cameroon.,0,1,FT,blah,AB
The Spanish word 'higo' means 'fig' blah the Spanish word 'roca' means 'present'.,sp_en_trans,The Spanish word 'higo' means 'fig'.,The Spanish word 'roca' means 'present'.,1,0,TF,blah,AB
The hippopotamus is a mammal blah the shark is a fish.,animal_class,The hippopotamus is a mammal.,The shark is a fish.,1,1,TT,blah,AB
The city of Bursa is in Senegal blah the city of Wuzhou is in China.,cities,The city of Wuzhou is in China.,The city of Bursa is in Senegal.,1,0,TF,blah,BA
The Spanish word 'ejemplo' means 'to see' blah the Spanish word 'abrigo' means 'to eat'.,sp_en_trans,The Spanish word 'ejemplo' means 'to see'.,The Spanish word 'abrigo' means 'to eat'.,0,0,FF,blah,AB
Cadmium has the symbol Cd blah Neon has the symbol Ne.,element_symb,Cadmium has the symbol Cd.,Neon has the symbol Ne.,1,1,TT,blah,AB
Georges Claude lived in Sweden/the U.S blah Henry Bessemer lived in the U.K.,inventors,Henry Bessemer lived in the U.K.,Georges Claude lived in Sweden/the U.S.,1,0,TF,blah,BA
The cow is a bird blah the goldfish is a fish.,animal_class,The goldfish is a fish.,The cow is a bird.,1,0,TF,blah,BA
Potassium has the symbol C blah Sulfur has the symbol S.,element_symb,Potassium has the symbol C.,Sulfur has the symbol S.,0,1,FT,blah,AB
John Gorrie lived in Switzerland blah John Logie Baird lived in Scotland.,inventors,John Logie Baird lived in Scotland.,John Gorrie lived in Switzerland.,1,0,TF,blah,BA
Rubidium has the symbol Rb blah Francium has the symbol Se.,element_symb,Francium has the symbol Se.,Rubidium has the symbol Rb.,0,1,FT,blah,BA
The penguin is a bird blah the narwhal is a mammal.,animal_class,The penguin is a bird.,The narwhal is a mammal.,1,1,TT,blah,AB
The city of Aguascalientes is in Mexico blah the city of Durban is in South Africa.,cities,The city of Durban is in South Africa.,The city of Aguascalientes is in Mexico.,1,1,TT,blah,BA
Nitrogen has the symbol N blah Copper has the symbol Cu.,element_symb,Nitrogen has the symbol N.,Copper has the symbol Cu.,1,1,TT,blah,AB
The city of Madurai is in India blah the city of Nova Iguacu is in Brazil.,cities,The city of Madurai is in India.,The city of Nova Iguacu is in Brazil.,1,1,TT,blah,AB
The Spanish word 'hola' means 'train' blah the Spanish word 'mes' means 'month'.,sp_en_trans,The Spanish word 'mes' means 'month'.,The Spanish word 'hola' means 'train'.,1,0,TF,blah,BA
Thallium has the symbol Tl blah Zirconium has the symbol Ru.,element_symb,Thallium has the symbol Tl.,Zirconium has the symbol Ru.,1,0,TF,blah,AB
The city of Wuzhou is in China blah the city of Bursa is in Turkey.,cities,The city of Wuzhou is in China.,The city of Bursa is in Turkey.,1,1,TT,blah,AB
The llama is a mollusk blah the goat is a reptile.,animal_class,The llama is a mollusk.,The goat is a reptile.,0,0,FF,blah,AB
George Devol lived in the U.S blah Robert Moog lived in Scotland/Canada/the U.S.,inventors,Robert Moog lived in Scotland/Canada/the U.S.,George Devol lived in the U.S.,0,1,FT,blah,BA
The Spanish word 'hueso' means 'to eat' blah the Spanish word 'mujer' means 'woman'.,sp_en_trans,The Spanish word 'mujer' means 'woman'.,The Spanish word 'hueso' means 'to eat'.,1,0,TF,blah,BA
The Spanish word 'presente' means 'present' blah the Spanish word 'imaginar' means 'to imagine'.,sp_en_trans,The Spanish word 'presente' means 'present'.,The Spanish word 'imaginar' means 'to imagine'.,1,1,TT,blah,AB
The Spanish word 'vender' means 'to sell' blah the Spanish word 'gato' means 'to fall'.,sp_en_trans,The Spanish word 'vender' means 'to sell'.,The Spanish word 'gato' means 'to fall'.,1,0,TF,blah,AB
The Spanish word 'amigo' means 'friend' blah the Spanish word 'escribir' means 'to write'.,sp_en_trans,The Spanish word 'amigo' means 'friend'.,The Spanish word 'escribir' means 'to write'.,1,1,TT,blah,AB
The bee is a insect blah the frog is a bird.,animal_class,The bee is a insect.,The frog is a bird.,1,0,TF,blah,AB
The city of Quzhou is in Thailand blah the city of Shah Alam is in Malaysia.,cities,The city of Quzhou is in Thailand.,The city of Shah Alam is in Malaysia.,0,1,FT,blah,AB
The city of Yaounde is in Cameroon blah the city of Weifang is in Mozambique.,cities,The city of Weifang is in Mozambique.,The city of Yaounde is in Cameroon.,0,1,FT,blah,BA
The city of Kolhapur is in the Republic of the Congo blah the city of Winnipeg is in Morocco.,cities,The city of Kolhapur is in the Republic of the Congo.,The city of Winnipeg is in Morocco.,0,0,FF,blah,AB
The Spanish word 'fuego' means 'fire' blah the Spanish word 'plata' means 'early'.,sp_en_trans,The Spanish word 'fuego' means 'fire'.,The Spanish word 'plata' means 'early'.,1,0,TF,blah,AB
Vint Cerf lived in the U.S blah Robert Chesebrough lived in Croatia.,inventors,Robert Chesebrough lived in Croatia.,Vint Cerf lived in the U.S.,0,1,FT,blah,BA
Cobalt has the symbol H blah Fluorine has the symbol Pt.,element_symb,Fluorine has the symbol Pt.,Cobalt has the symbol H.,0,0,FF,blah,BA
The city of Bhopal is in Iraq blah the city of Kisangani is in the Democratic Republic of the Congo.,cities,The city of Bhopal is in Iraq.,The city of Kisangani is in the Democratic Republic of the Congo.,0,1,FT,blah,AB
The Spanish word 'cabeza' means 'south' blah the Spanish word 'lento' means 'slow'.,sp_en_trans,The Spanish word 'lento' means 'slow'.,The Spanish word 'cabeza' means 'south'.,1,0,TF,blah,BA
The city of Santa Maria Chimalhuacan is in Mexico blah the city of Nashik is in Azerbaijan.,cities,The city of Nashik is in Azerbaijan.,The city of Santa Maria Chimalhuacan is in Mexico.,0,1,FT,blah,BA
The city of Kampala is in Afghanistan blah the city of Wenzhou is in Cambodia.,cities,The city of Kampala is in Afghanistan.,The city of Wenzhou is in Cambodia.,0,0,FF,blah,AB
Cadmium has the symbol Pr blah Neon has the symbol Ne.,element_symb,Cadmium has the symbol Pr.,Neon has the symbol Ne.,0,1,FT,blah,AB
The peacock is a insect blah the hummingbird is a crustacean.,animal_class,The hummingbird is a crustacean.,The peacock is a insect.,0,0,FF,blah,BA
Terbium has the symbol Tb blah Nickel has the symbol Os.,element_symb,Terbium has the symbol Tb.,Nickel has the symbol Os.,1,0,TF,blah,AB
Charles Townes lived in the U.S blah Galileo Galilei lived in Italy.,inventors,Galileo Galilei lived in Italy.,Charles Townes lived in the U.S.,1,1,TT,blah,BA
Nickel has the symbol Ni blah Terbium has the symbol Tb.,element_symb,Terbium has the symbol Tb.,Nickel has the symbol Ni.,1,1,TT,blah,BA
The goat is a reptile blah the narwhal is a mammal.,animal_class,The goat is a reptile.,The narwhal is a mammal.,0,1,FT,blah,AB
The city of Tomsk is in Russia blah the city of Hebi is in Sweden.,cities,The city of Tomsk is in Russia.,The city of Hebi is in Sweden.,1,0,TF,blah,AB
Indium has the symbol Mo blah Radium has the symbol Ra.,element_symb,Radium has the symbol Ra.,Indium has the symbol Mo.,1,0,TF,blah,BA
The Spanish word 'vender' means 'to sell' blah the Spanish word 'ballena' means 'rose'.,sp_en_trans,The Spanish word 'ballena' means 'rose'.,The Spanish word 'vender' means 'to sell'.,0,1,FT,blah,BA
Igor Tamm lived in Denmark blah Ralph H. Baer lived in Finland.,inventors,Igor Tamm lived in Denmark.,Ralph H. Baer lived in Finland.,0,0,FF,blah,AB
The kangaroo is a mammal blah the dolphin is a crustacean.,animal_class,The dolphin is a crustacean.,The kangaroo is a mammal.,0,1,FT,blah,BA
The Spanish word 'nada' means 'enemy' blah the Spanish word 'sol' means 'student'.,sp_en_trans,The Spanish word 'sol' means 'student'.,The Spanish word 'nada' means 'enemy'.,0,0,FF,blah,BA
The goat is a mammal blah the rat is a arachnid.,animal_class,The rat is a arachnid.,The goat is a mammal.,0,1,FT,blah,BA
The deer is a mammal blah the kangaroo is a reptile.,animal_class,The kangaroo is a reptile.,The deer is a mammal.,0,1,FT,blah,BA
The Spanish word 'viejo' means 'to save' blah the Spanish word 'vender' means 'son'.,sp_en_trans,The Spanish word 'viejo' means 'to save'.,The Spanish word 'vender' means 'son'.,0,0,FF,blah,AB
The hedgehog is a fish blah the lion is a cnidarian.,animal_class,The hedgehog is a fish.,The lion is a cnidarian.,0,0,FF,blah,AB
The city of Aguascalientes is in Ghana blah the city of Durban is in the Dominican Republic.,cities,The city of Durban is in the Dominican Republic.,The city of Aguascalientes is in Ghana.,0,0,FF,blah,BA
John Callcott Horsley lived in the U.K blah William Kelly lived in the Soviet Union.,inventors,William Kelly lived in the Soviet Union.,John Callcott Horsley lived in the U.K.,0,1,FT,blah,BA
The city of Santiago de los Caballeros is in the Dominican Republic blah the city of Nanchang is in China.,cities,The city of Santiago de los Caballeros is in the Dominican Republic.,The city of Nanchang is in China.,1,1,TT,blah,AB
Jack Kilby lived in the U.S blah Percy Spencer lived in the U.S.,inventors,Jack Kilby lived in the U.S.,Percy Spencer lived in the U.S.,1,1,TT,blah,AB
Henry Ford lived in the U.S blah John Ericsson lived in Norway.,inventors,Henry Ford lived in the U.S.,John Ericsson lived in Norway.,1,0,TF,blah,AB
Boron has the symbol H blah Osmium has the symbol P.,element_symb,Osmium has the symbol P.,Boron has the symbol H.,0,0,FF,blah,BA
The Spanish word 'siete' means 'ice' blah the Spanish word 'oferta' means 'offer'.,sp_en_trans,The Spanish word 'siete' means 'ice'.,The Spanish word 'oferta' means 'offer'.,0,1,FT,blah,AB
Ralph H. Baer lived in Finland blah Hans Oersted lived in Finland.,inventors,Ralph H. Baer lived in Finland.,Hans Oersted lived in Finland.,0,0,FF,blah,AB
Phosphorus has the symbol Se blah Cobalt has the symbol H.,element_symb,Phosphorus has the symbol Se.,Cobalt has the symbol H.,0,0,FF,blah,AB
Boron has the symbol H blah Selenium has the symbol Se.,element_symb,Selenium has the symbol Se.,Boron has the symbol H.,1,0,TF,blah,BA
The sparrow is a crustacean blah the gazelle is a mammal.,animal_class,The sparrow is a crustacean.,The gazelle is a mammal.,0,1,FT,blah,AB
The city of N'Djamena is in Ethiopia blah the city of Kunming is in China.,cities,The city of N'Djamena is in Ethiopia.,The city of Kunming is in China.,0,1,FT,blah,AB
The Spanish word 'familia' means 'dog' blah the Spanish word 'guardar' means 'to pass'.,sp_en_trans,The Spanish word 'familia' means 'dog'.,The Spanish word 'guardar' means 'to pass'.,0,0,FF,blah,AB
The Spanish word 'historia' means 'stone' blah the Spanish word 'bueno' means 'modern'.,sp_en_trans,The Spanish word 'historia' means 'stone'.,The Spanish word 'bueno' means 'modern'.,0,0,FF,blah,AB
The Spanish word 'conejo' means 'rabbit' blah the Spanish word 'sur' means 'to play'.,sp_en_trans,The Spanish word 'conejo' means 'rabbit'.,The Spanish word 'sur' means 'to play'.,1,0,TF,blah,AB
John Ambrose Fleming lived in Finland blah Hans Goldschmidt lived in Russia.,inventors,Hans Goldschmidt lived in Russia.,John Ambrose Fleming lived in Finland.,0,0,FF,blah,BA
The goat is a mammal blah the narwhal is a fish.,animal_class,The goat is a mammal.,The narwhal is a fish.,1,0,TF,blah,AB
Antimony has the symbol Sb blah Zinc has the symbol Zn.,element_symb,Zinc has the symbol Zn.,Antimony has the symbol Sb.,1,1,TT,blah,BA
The city of Pretoria is in Mongolia blah the city of Kuala Lumpur is in Malaysia.,cities,The city of Kuala Lumpur is in Malaysia.,The city of Pretoria is in Mongolia.,1,0,TF,blah,BA
The city of Nashik is in India blah the city of Santa Maria Chimalhuacan is in Kenya.,cities,The city of Nashik is in India.,The city of Santa Maria Chimalhuacan is in Kenya.,1,0,TF,blah,AB
Fridtjof Nansen lived in Scotland/Canada/the U.S blah Narinder Singh Kapany lived in Canada/the U.S.,inventors,Narinder Singh Kapany lived in Canada/the U.S.,Fridtjof Nansen lived in Scotland/Canada/the U.S.,0,0,FF,blah,BA
The Spanish word 'aceite' means 'oil' blah the Spanish word 'libre' means 'soldier'.,sp_en_trans,The Spanish word 'libre' means 'soldier'.,The Spanish word 'aceite' means 'oil'.,0,1,FT,blah,BA
The Spanish word 'jirafa' means 'to send' blah the Spanish word 'brazo' means 'winter'.,sp_en_trans,The Spanish word 'jirafa' means 'to send'.,The Spanish word 'brazo' means 'winter'.,0,0,FF,blah,AB
The hamster is a mammal blah the crocodile is a bird.,animal_class,The crocodile is a bird.,The hamster is a mammal.,0,1,FT,blah,BA
The city of Ningbo is in China blah the city of Zhangjiagang is in China.,cities,The city of Zhangjiagang is in China.,The city of Ningbo is in China.,1,1,TT,blah,BA
Potassium has the symbol C blah Sulfur has the symbol O.,element_symb,Potassium has the symbol C.,Sulfur has the symbol O.,0,0,FF,blah,AB
The city of Lubumbashi is in Chile blah the city of Hanoi is in Norway.,cities,The city of Hanoi is in Norway.,The city of Lubumbashi is in Chile.,0,0,FF,blah,BA
The Spanish word 'hijo' means 'cook' blah the Spanish word 'delgado' means 'history'.,sp_en_trans,The Spanish word 'delgado' means 'history'.,The Spanish word 'hijo' means 'cook'.,0,0,FF,blah,BA
The Spanish word 'mapa' means 'map' blah the Spanish word 'potencia' means 'power'.,sp_en_trans,The Spanish word 'potencia' means 'power'.,The Spanish word 'mapa' means 'map'.,1,1,TT,blah,BA
The raccoon is a bird blah the seagull is a reptile.,animal_class,The raccoon is a bird.,The seagull is a reptile.,0,0,FF,blah,AB
The city of Oklahoma City is in Thailand blah the city of Shizuoka is in Japan.,cities,The city of Oklahoma City is in Thailand.,The city of Shizuoka is in Japan.,0,1,FT,blah,AB
Lead has the symbol Er blah Tellurium has the symbol Te.,element_symb,Tellurium has the symbol Te.,Lead has the symbol Er.,1,0,TF,blah,BA
The Spanish word 'nuevo' means 'new' blah the Spanish word 'caminar' means 'to walk'.,sp_en_trans,The Spanish word 'caminar' means 'to walk'.,The Spanish word 'nuevo' means 'new'.,1,1,TT,blah,BA
The city of Tlaquepaque is in Mexico blah the city of Vladivostok is in Ghana.,cities,The city of Vladivostok is in Ghana.,The city of Tlaquepaque is in Mexico.,0,1,FT,blah,BA
The iguana is a crustacean blah the deer is a mammal.,animal_class,The iguana is a crustacean.,The deer is a mammal.,0,1,FT,blah,AB
Nicolas Appert lived in France blah Marie Curie lived in Poland/France.,inventors,Marie Curie lived in Poland/France.,Nicolas Appert lived in France.,1,1,TT,blah,BA
Evangelista Torricelli lived in Italy blah R. Buckminster Fuller lived in Japan.,inventors,R. Buckminster Fuller lived in Japan.,Evangelista Torricelli lived in Italy.,0,1,FT,blah,BA
Scandium has the symbol Sc blah Radon has the symbol Np.,element_symb,Scandium has the symbol Sc.,Radon has the symbol Np.,1,0,TF,blah,AB
Alfred Nobel lived in Sweden blah Charles Fritts lived in the U.S.,inventors,Charles Fritts lived in the U.S.,Alfred Nobel lived in Sweden.,1,1,TT,blah,BA
The Spanish word 'primero' means 'to multiply' blah the Spanish word 'oscuro' means 'dark'.,sp_en_trans,The Spanish word 'oscuro' means 'dark'.,The Spanish word 'primero' means 'to multiply'.,1,0,TF,blah,BA
The city of Ashgabat is in Oman blah the city of Dammam is in Saudi Arabia.,cities,The city of Ashgabat is in Oman.,The city of Dammam is in Saudi Arabia.,0,1,FT,blah,AB
Chester Carlson lived in the U.S blah Ignazio Porro lived in Italy.,inventors,Ignazio Porro lived in Italy.,Chester Carlson lived in the U.S.,1,1,TT,blah,BA
The gorilla is a mammal blah the hamster is a mammal.,animal_class,The gorilla is a mammal.,The hamster is a mammal.,1,1,TT,blah,AB
Thallium has the symbol Fe blah Cerium has the symbol Ce.,element_symb,Cerium has the symbol Ce.,Thallium has the symbol Fe.,1,0,TF,blah,BA
The moose is a mammal blah the beaver is a bird.,animal_class,The moose is a mammal.,The beaver is a bird.,1,0,TF,blah,AB
Aluminum has the symbol C blah Potassium has the symbol C.,element_symb,Aluminum has the symbol C.,Potassium has the symbol C.,0,0,FF,blah,AB
The city of Ufa is in Russia blah the city of Qujing is in Yemen.,cities,The city of Ufa is in Russia.,The city of Qujing is in Yemen.,1,0,TF,blah,AB
Titanium has the symbol I blah Radon has the symbol Rn.,element_symb,Radon has the symbol Rn.,Titanium has the symbol I.,1,0,TF,blah,BA
Scandium has the symbol Sc blah Thorium has the symbol Th.,element_symb,Scandium has the symbol Sc.,Thorium has the symbol Th.,1,1,TT,blah,AB
The city of Zapopan is in Burundi blah the city of Jamshedpur is in Kenya.,cities,The city of Jamshedpur is in Kenya.,The city of Zapopan is in Burundi.,0,0,FF,blah,BA
Actinium has the symbol H blah Platinum has the symbol Pt.,element_symb,Platinum has the symbol Pt.,Actinium has the symbol H.,1,0,TF,blah,BA
Germanium has the symbol Ge blah Magnesium has the symbol Tc.,element_symb,Germanium has the symbol Ge.,Magnesium has the symbol Tc.,1,0,TF,blah,AB
Krypton has the symbol Zr blah Nickel has the symbol Ni.,element_symb,Nickel has the symbol Ni.,Krypton has the symbol Zr.,1,0,TF,blah,BA
Antimony has the symbol Sb blah Praseodymium has the symbol I.,element_symb,Antimony has the symbol Sb.,Praseodymium has the symbol I.,1,0,TF,blah,AB
The Spanish word 'comer' means 'to eat' blah the Spanish word 'imaginar' means 'to imagine'.,sp_en_trans,The Spanish word 'imaginar' means 'to imagine'.,The Spanish word 'comer' means 'to eat'.,1,1,TT,blah,BA
The Spanish word 'jugar' means 'leg' blah the Spanish word 'construir' means 'to swim'.,sp_en_trans,The Spanish word 'jugar' means 'leg'.,The Spanish word 'construir' means 'to swim'.,0,0,FF,blah,AB
The city of Kalininskiy is in Turkmenistan blah the city of Matsuyama is in Japan.,cities,The city of Matsuyama is in Japan.,The city of Kalininskiy is in Turkmenistan.,1,0,TF,blah,BA
The city of Jamshedpur is in India blah the city of Pimpri is in India.,cities,The city of Jamshedpur is in India.,The city of Pimpri is in India.,1,1,TT,blah,AB
The Spanish word 'hablar' means 'dictionary' blah the Spanish word 'perro' means 'class'.,sp_en_trans,The Spanish word 'hablar' means 'dictionary'.,The Spanish word 'perro' means 'class'.,0,0,FF,blah,AB
Charles Townes lived in Croatia blah Galileo Galilei lived in Italy.,inventors,Galileo Galilei lived in Italy.,Charles Townes lived in Croatia.,1,0,TF,blah,BA
The Spanish word 'reloj' means 'clock' blah the Spanish word 'suficiente' means 'enough'.,sp_en_trans,The Spanish word 'reloj' means 'clock'.,The Spanish word 'suficiente' means 'enough'.,1,1,TT,blah,AB
Percy Spencer lived in the U.S blah James Murray Spangler lived in Poland/Germany.,inventors,James Murray Spangler lived in Poland/Germany.,Percy Spencer lived in the U.S.,0,1,FT,blah,BA
The sparrow is a bird blah the chicken is a mammal.,animal_class,The chicken is a mammal.,The sparrow is a bird.,0,1,FT,blah,BA
Sergey Brin and Larry Page lived in Hungary blah Willis Carrier lived in the U.S.,inventors,Willis Carrier lived in the U.S.,Sergey Brin and Larry Page lived in Hungary.,1,0,TF,blah,BA
Alva J. Fisher lived in the U.S blah Igor Tamm lived in Russia.,inventors,Igor Tamm lived in Russia.,Alva J. Fisher lived in the U.S.,1,1,TT,blah,BA
Bromine has the symbol N blah Holmium has the symbol Pd.,element_symb,Bromine has the symbol N.,Holmium has the symbol Pd.,0,0,FF,blah,AB
The Spanish word 'isla' means 'seed' blah the Spanish word 'tres' means 'three'.,sp_en_trans,The Spanish word 'tres' means 'three'.,The Spanish word 'isla' means 'seed'.,1,0,TF,blah,BA
Shinya Yamanaka lived in Japan blah George Washington Carver lived in the U.S.,inventors,Shinya Yamanaka lived in Japan.,George Washington Carver lived in the U.S.,1,1,TT,blah,AB
The Spanish word 'cabeza' means 'south' blah the Spanish word 'lento' means 'cook'.,sp_en_trans,The Spanish word 'lento' means 'cook'.,The Spanish word 'cabeza' means 'south'.,0,0,FF,blah,BA
The bat is a mammal blah the raccoon is a bird.,animal_class,The raccoon is a bird.,The bat is a mammal.,0,1,FT,blah,BA
Charles Francis Richter lived in India blah John Walker lived in India.,inventors,John Walker lived in India.,Charles Francis Richter lived in India.,0,0,FF,blah,BA
Nikolay Slavyanov lived in Japan blah John von Neumann lived in France.,inventors,Nikolay Slavyanov lived in Japan.,John von Neumann lived in France.,0,0,FF,blah,AB
The porcupine is a bird blah the bee is a insect.,animal_class,The bee is a insect.,The porcupine is a bird.,1,0,TF,blah,BA
Albert Ghiorso lived in the U.S blah Alexander Graham Bell lived in Turkey/the U.S.,inventors,Alexander Graham Bell lived in Turkey/the U.S.,Albert Ghiorso lived in the U.S.,0,1,FT,blah,BA
The elephant is a mammal blah the camel is a mammal.,animal_class,The camel is a mammal.,The elephant is a mammal.,1,1,TT,blah,BA
The Spanish word 'veinte' means 'shell' blah the Spanish word 'problema' means 'good'.,sp_en_trans,The Spanish word 'problema' means 'good'.,The Spanish word 'veinte' means 'shell'.,0,0,FF,blah,BA
Radon has the symbol Np blah Titanium has the symbol Ti.,element_symb,Radon has the symbol Np.,Titanium has the symbol Ti.,0,1,FT,blah,AB
The city of Cochin is in Japan blah the city of Algiers is in Lithuania.,cities,The city of Cochin is in Japan.,The city of Algiers is in Lithuania.,0,0,FF,blah,AB
The aardvark is a mammal blah the dog is a reptile.,animal_class,The aardvark is a mammal.,The dog is a reptile.,1,0,TF,blah,AB
The otter is a mammal blah the penguin is a reptile.,animal_class,The otter is a mammal.,The penguin is a reptile.,1,0,TF,blah,AB
Actinium has the symbol Ac blah Platinum has the symbol S.,element_symb,Platinum has the symbol S.,Actinium has the symbol Ac.,0,1,FT,blah,BA
James Watt lived in Finland blah Charles Macintosh lived in Japan.,inventors,Charles Macintosh lived in Japan.,James Watt lived in Finland.,0,0,FF,blah,BA
The Spanish word 'pierna' means 'leg' blah the Spanish word 'caliente' means 'hot'.,sp_en_trans,The Spanish word 'caliente' means 'hot'.,The Spanish word 'pierna' means 'leg'.,1,1,TT,blah,BA
The chicken is a bird blah the squirrel is a insect.,animal_class,The squirrel is a insect.,The chicken is a bird.,0,1,FT,blah,BA
The Spanish word 'agua' means 'water' blah the Spanish word 'negro' means 'all'.,sp_en_trans,The Spanish word 'negro' means 'all'.,The Spanish word 'agua' means 'water'.,0,1,FT,blah,BA
The hamster is a mammal blah the crocodile is a reptile.,animal_class,The crocodile is a reptile.,The hamster is a mammal.,1,1,TT,blah,BA
John Ambrose Fleming lived in Finland blah Hans Goldschmidt lived in Germany.,inventors,Hans Goldschmidt lived in Germany.,John Ambrose Fleming lived in Finland.,1,0,TF,blah,BA
The city of Asmara is in Eritrea blah the city of Malang is in Tanzania.,cities,The city of Malang is in Tanzania.,The city of Asmara is in Eritrea.,0,1,FT,blah,BA
Clarence Birdseye lived in the U.S blah William Congreve lived in the U.K.,inventors,Clarence Birdseye lived in the U.S.,William Congreve lived in the U.K.,1,1,TT,blah,AB
The city of Nashik is in India blah the city of Santa Maria Chimalhuacan is in Mexico.,cities,The city of Nashik is in India.,The city of Santa Maria Chimalhuacan is in Mexico.,1,1,TT,blah,AB
The city of Lodz is in Poland blah the city of Indore is in Argentina.,cities,The city of Lodz is in Poland.,The city of Indore is in Argentina.,1,0,TF,blah,AB
Terbium has the symbol Br blah Nickel has the symbol Ni.,element_symb,Terbium has the symbol Br.,Nickel has the symbol Ni.,0,1,FT,blah,AB
The tortoise is a fish blah the lion is a mammal.,animal_class,The tortoise is a fish.,The lion is a mammal.,0,1,FT,blah,AB
The Spanish word 'higo' means 'fig' blah the Spanish word 'oscuro' means 'dark'.,sp_en_trans,The Spanish word 'oscuro' means 'dark'.,The Spanish word 'higo' means 'fig'.,1,1,TT,blah,BA
The hummingbird is a crustacean blah the crocodile is a reptile.,animal_class,The crocodile is a reptile.,The hummingbird is a crustacean.,1,0,TF,blah,BA
The city of Orenburg is in Russia blah the city of Quetta is in Pakistan.,cities,The city of Orenburg is in Russia.,The city of Quetta is in Pakistan.,1,1,TT,blah,AB
The seagull is a reptile blah the camel is a mammal.,animal_class,The seagull is a reptile.,The camel is a mammal.,0,1,FT,blah,AB
The Spanish word 'temprano' means 'early' blah the Spanish word 'leer' means 'skin'.,sp_en_trans,The Spanish word 'temprano' means 'early'.,The Spanish word 'leer' means 'skin'.,1,0,TF,blah,AB
The city of Pimpri is in Sweden blah the city of Jamshedpur is in India.,cities,The city of Jamshedpur is in India.,The city of Pimpri is in Sweden.,1,0,TF,blah,BA
R. Buckminster Fuller lived in Japan blah Ferdinand Carré lived in Germany/the U.S.,inventors,R. Buckminster Fuller lived in Japan.,Ferdinand Carré lived in Germany/the U.S.,0,0,FF,blah,AB
The Spanish word 'roca' means 'rock' blah the Spanish word 'higo' means 'nothing'.,sp_en_trans,The Spanish word 'higo' means 'nothing'.,The Spanish word 'roca' means 'rock'.,0,1,FT,blah,BA
Hydrogen has the symbol Cl blah Cobalt has the symbol Co.,element_symb,Cobalt has the symbol Co.,Hydrogen has the symbol Cl.,1,0,TF,blah,BA
The city of San Pedro Sula is in Burundi blah the city of Meizhou is in China.,cities,The city of San Pedro Sula is in Burundi.,The city of Meizhou is in China.,0,1,FT,blah,AB
The city of Madurai is in India blah the city of Nova Iguacu is in Sudan.,cities,The city of Madurai is in India.,The city of Nova Iguacu is in Sudan.,1,0,TF,blah,AB
The Spanish word 'mar' means 'sea' blah the Spanish word 'pasar' means 'to pass'.,sp_en_trans,The Spanish word 'mar' means 'sea'.,The Spanish word 'pasar' means 'to pass'.,1,1,TT,blah,AB
The llama is a mollusk blah the otter is a mammal.,animal_class,The llama is a mollusk.,The otter is a mammal.,0,1,FT,blah,AB
The iguana is a reptile blah the deer is a mammal.,animal_class,The iguana is a reptile.,The deer is a mammal.,1,1,TT,blah,AB
Palladium has the symbol Pd blah Astatine has the symbol At.,element_symb,Astatine has the symbol At.,Palladium has the symbol Pd.,1,1,TT,blah,BA
The hippopotamus is a mammal blah the lobster is a arachnid.,animal_class,The lobster is a arachnid.,The hippopotamus is a mammal.,0,1,FT,blah,BA
The llama is a mammal blah the aardvark is a mammal.,animal_class,The llama is a mammal.,The aardvark is a mammal.,1,1,TT,blah,AB
James Watt lived in Finland blah Charles Macintosh lived in the U.K.,inventors,Charles Macintosh lived in the U.K.,James Watt lived in Finland.,1,0,TF,blah,BA
Alec Jeffreys lived in the Netherlands blah Yvonne Brill lived in Canada.,inventors,Yvonne Brill lived in Canada.,Alec Jeffreys lived in the Netherlands.,1,0,TF,blah,BA
The Spanish word 'leer' means 'to read' blah the Spanish word 'temprano' means 'early'.,sp_en_trans,The Spanish word 'temprano' means 'early'.,The Spanish word 'leer' means 'to read'.,1,1,TT,blah,BA
Dr. Robert Gallo lived in the U.S blah Henri Giffard lived in Denmark.,inventors,Dr. Robert Gallo lived in the U.S.,Henri Giffard lived in Denmark.,1,0,TF,blah,AB
The Spanish word 'clase' means 'class' blah the Spanish word 'bosque' means 'force'.,sp_en_trans,The Spanish word 'clase' means 'class'.,The Spanish word 'bosque' means 'force'.,1,0,TF,blah,AB
John von Neumann lived in France blah Percy Spencer lived in the U.S.,inventors,John von Neumann lived in France.,Percy Spencer lived in the U.S.,0,1,FT,blah,AB
David Schwarz lived in Finland blah Frank Julian Sprague lived in the U.S.,inventors,Frank Julian Sprague lived in the U.S.,David Schwarz lived in Finland.,1,0,TF,blah,BA
The Spanish word 'higo' means 'nothing' blah the Spanish word 'oscuro' means 'dark'.,sp_en_trans,The Spanish word 'oscuro' means 'dark'.,The Spanish word 'higo' means 'nothing'.,1,0,TF,blah,BA
Nickel has the symbol Os blah Ytterbium has the symbol F.,element_symb,Ytterbium has the symbol F.,Nickel has the symbol Os.,0,0,FF,blah,BA
The city of Yaounde is in Finland blah the city of Weifang is in China.,cities,The city of Weifang is in China.,The city of Yaounde is in Finland.,1,0,TF,blah,BA
