idx,statement,conjunctA,conjunctB,labelA,labelB,compound_label,n_parts
1163,It is the case both that the city of Boumerdes is in China and that the city of Klang is in Malaysia.,Boumerdes / China,Klang / Malaysia,0,1,0,2
1164,It is the case both that the city of Sendai is in Yemen and that the city of Guangzhou is in China.,Sendai / Yemen,Guangzhou / China,0,1,0,2
1165,"It is the case both that the city of Mianzhu, Deyang, Sichuan is in Mongolia and that the city of Queens is in the United States.","Mianzhu, Deyang, Sichuan / Mongolia",Queens / the United States,0,1,0,2
1166,It is the case both that the city of Nairobi is in India and that the city of Port Harcourt is in Nigeria.,Nairobi / India,Port Harcourt / Nigeria,0,1,0,2
1167,It is the case both that the city of Khabarovsk is in Mexico and that the city of Quezon City is in the Philippines.,Khabarovsk / Mexico,Quezon City / the Philippines,0,1,0,2
1168,It is the case both that the city of Marrakesh is in Ukraine and that the city of Prayagraj is in India.,Marrakesh / Ukraine,Prayagraj / India,0,1,0,2
1169,It is the case both that the city of Belo Horizonte is in China and that the city of Porto Velho is in Brazil.,Belo Horizonte / China,Porto Velho / Brazil,0,1,0,2
1170,It is the case both that the city of Kota Kinabalu is in China and that the city of Puducherry is in India.,Kota Kinabalu / China,Puducherry / India,0,1,0,2
1171,It is the case both that the city of Mumbai is in Nigeria and that the city of Cheonan is in South Korea.,Mumbai / Nigeria,Cheonan / South Korea,0,1,0,2
1172,It is the case both that the city of Jiaozuo is in India and that the city of Caracas is in Venezuela.,Jiaozuo / India,Caracas / Venezuela,0,1,0,2
1173,It is the case both that the city of Heze is in Turkmenistan and that the city of Tebessa is in Algeria.,Heze / Turkmenistan,Tebessa / Algeria,0,1,0,2
1174,It is the case both that the city of Ya'an is in Turkey and that the city of Port Harcourt is in Nigeria.,Ya'an / Turkey,Port Harcourt / Nigeria,0,1,0,2
1175,It is the case both that the city of Nanjing is in India and that the city of Eskisehir is in Turkey.,Nanjing / India,Eskisehir / Turkey,0,1,0,2
1176,It is the case both that the city of Ouagadougou is in China and that the city of Saratov is in Russia.,Ouagadougou / China,Saratov / Russia,0,1,0,2
1177,It is the case both that the city of Reynosa is in Nicaragua and that the city of Ipoh is in Malaysia.,Reynosa / Nicaragua,Ipoh / Malaysia,0,1,0,2
1178,It is the case both that the city of Kuantan is in China and that the city of Himeji is in Japan.,Kuantan / China,Himeji / Japan,0,1,0,2
1179,It is the case both that the city of The Bronx is in Indonesia and that the city of Lyon is in France.,The Bronx / Indonesia,Lyon / France,0,1,0,2
1180,It is the case both that the city of Da Nang is in Italy and that the city of Hachioji is in Japan.,Da Nang / Italy,Hachioji / Japan,0,1,0,2
1181,It is the case both that the city of Brasilia is in Iraq and that the city of Khartoum is in Sudan.,Brasilia / Iraq,Khartoum / Sudan,0,1,0,2
1182,It is the case both that the city of Algiers is in China and that the city of Guarulhos is in Brazil.,Algiers / China,Guarulhos / Brazil,0,1,0,2
1183,It is the case both that the city of Konya is in Saudi Arabia and that the city of Xuanzhou is in China.,Konya / Saudi Arabia,Xuanzhou / China,0,1,0,2
1184,It is the case both that the city of Baotou is in India and that the city of Binzhou is in China.,Baotou / India,Binzhou / China,0,1,0,2
1185,It is the case both that the city of Erode is in Japan and that the city of Guntur is in India.,Erode / Japan,Guntur / India,0,1,0,2
1186,It is the case both that the city of Hebi is in Kyrgyzstan and that the city of Rizhao is in China.,Hebi / Kyrgyzstan,Rizhao / China,0,1,0,2
1187,It is the case both that the city of Oklahoma City is in China and that the city of Rui'an is in China.,Oklahoma City / China,Rui'an / China,0,1,0,2
1188,It is the case both that the city of Ta'if is in Ukraine and that the city of Bhopal is in India.,Ta'if / Ukraine,Bhopal / India,0,1,0,2
1189,It is the case both that the city of Macapa is in Turkey and that the city of Sao Paulo is in Brazil.,Macapa / Turkey,Sao Paulo / Brazil,0,1,0,2
1190,It is the case both that the city of Suez is in Saudi Arabia and that the city of Tlaquepaque is in Mexico.,Suez / Saudi Arabia,Tlaquepaque / Mexico,0,1,0,2
1191,It is the case both that the city of Guntur is in Sweden and that the city of Wroclaw is in Poland.,Guntur / Sweden,Wroclaw / Poland,0,1,0,2
1192,It is the case both that the city of Coimbatore is in Uzbekistan and that the city of Daqing is in China.,Coimbatore / Uzbekistan,Daqing / China,0,1,0,2
1193,It is the case both that the city of Mombasa is in Malaysia and that the city of Leipzig is in Germany.,Mombasa / Malaysia,Leipzig / Germany,0,1,0,2
1194,It is the case both that the city of Kayseri is in South Korea and that the city of Quzhou is in China.,Kayseri / South Korea,Quzhou / China,0,1,0,2
1195,It is the case both that the city of Diyarbakir is in China and that the city of Shivaji Nagar is in India.,Diyarbakir / China,Shivaji Nagar / India,0,1,0,2
1196,It is the case both that the city of Goyang-si is in Japan and that the city of Nagoya is in Japan.,Goyang-si / Japan,Nagoya / Japan,0,1,0,2
1197,It is the case both that the city of Zhoushan is in South Korea and that the city of Zhangjiakou is in China.,Zhoushan / South Korea,Zhangjiakou / China,0,1,0,2
1198,It is the case both that the city of Bobo-Dioulasso is in Guatemala and that the city of Gold Coast is in Australia.,Bobo-Dioulasso / Guatemala,Gold Coast / Australia,0,1,0,2
1199,It is the case both that the city of Tehran is in China and that the city of Quebec is in Canada.,Tehran / China,Quebec / Canada,0,1,0,2
1200,It is the case both that the city of Oklahoma City is in China and that the city of Aktobe is in Kazakhstan.,Oklahoma City / China,Aktobe / Kazakhstan,0,1,0,2
1201,It is the case both that the city of Santiago de Cuba is in Jordan and that the city of Arak is in Iran.,Santiago de Cuba / Jordan,Arak / Iran,0,1,0,2
1202,It is the case both that the city of Yibin is in Mexico and that the city of Suining is in China.,Yibin / Mexico,Suining / China,0,1,0,2
1203,It is the case both that the city of Kunshan is in Iran and that the city of Cuiaba is in Brazil.,Kunshan / Iran,Cuiaba / Brazil,0,1,0,2
1204,It is the case both that the city of Shivaji Nagar is in China and that the city of Erzurum is in Turkey.,Shivaji Nagar / China,Erzurum / Turkey,0,1,0,2
1205,It is the case both that the city of Ryazan' is in China and that the city of Nova Iguacu is in Brazil.,Ryazan' / China,Nova Iguacu / Brazil,0,1,0,2
1206,It is the case both that the city of Beijing is in Mozambique and that the city of Zhengzhou is in China.,Beijing / Mozambique,Zhengzhou / China,0,1,0,2
1207,It is the case both that the city of Nanchong is in Iraq and that the city of Tolyatti is in Russia.,Nanchong / Iraq,Tolyatti / Russia,0,1,0,2
1208,It is the case both that the city of Orenburg is in Japan and that the city of Maturin is in Venezuela.,Orenburg / Japan,Maturin / Venezuela,0,1,0,2
1209,It is the case both that the city of Ordos is in India and that the city of Kashgar is in China.,Ordos / India,Kashgar / China,0,1,0,2
1210,It is the case both that the city of Kinshasa is in Turkmenistan and that the city of Hiroshima is in Japan.,Kinshasa / Turkmenistan,Hiroshima / Japan,0,1,0,2
1211,It is the case both that the city of Tiruchirappalli is in China and that the city of Pekanbaru is in Indonesia.,Tiruchirappalli / China,Pekanbaru / Indonesia,0,1,0,2
1212,It is the case both that the city of Korla is in Saudi Arabia and that the city of Omsk is in Russia.,Korla / Saudi Arabia,Omsk / Russia,0,1,0,2
1213,It is the case both that the city of Barquisimeto is in Germany and that the city of Abobo is in Côte d'Ivoire.,Barquisimeto / Germany,Abobo / Côte d'Ivoire,0,1,0,2
1214,It is the case both that the city of Binzhou is in South Africa and that the city of Wuhan is in China.,Binzhou / South Africa,Wuhan / China,0,1,0,2
1215,It is the case both that the city of Santa Maria Chimalhuacan is in Malaysia and that the city of Tebessa is in Algeria.,Santa Maria Chimalhuacan / Malaysia,Tebessa / Algeria,0,1,0,2
1216,It is the case both that the city of Fortaleza is in Turkey and that the city of Xuanzhou is in China.,Fortaleza / Turkey,Xuanzhou / China,0,1,0,2
1217,It is the case both that the city of Torreon is in China and that the city of Kumamoto is in Japan.,Torreon / China,Kumamoto / Japan,0,1,0,2
1218,It is the case both that the city of Jaipur is in Turkey and that the city of Pretoria is in South Africa.,Jaipur / Turkey,Pretoria / South Africa,0,1,0,2
1219,It is the case both that the city of Niamey is in Russia and that the city of Yangquan is in China.,Niamey / Russia,Yangquan / China,0,1,0,2
1220,It is the case both that the city of Solapur is in China and that the city of Hezhou is in China.,Solapur / China,Hezhou / China,0,1,0,2
1221,It is the case both that the city of Kota Bharu is in India and that the city of Comilla is in Bangladesh.,Kota Bharu / India,Comilla / Bangladesh,0,1,0,2
1222,It is the case both that the city of Dongying is in Afghanistan and that the city of Rui'an is in China.,Dongying / Afghanistan,Rui'an / China,0,1,0,2
1223,It is the case both that the city of Enugu is in Japan and that the city of Naucalpan de Juarez is in Mexico.,Enugu / Japan,Naucalpan de Juarez / Mexico,0,1,0,2
1224,It is the case both that the city of Duque de Caxias is in Russia and that the city of Bahawalpur is in Pakistan.,Duque de Caxias / Russia,Bahawalpur / Pakistan,0,1,0,2
1225,It is the case both that the city of Kampala is in the United States and that the city of Tembisa is in South Africa.,Kampala / the United States,Tembisa / South Africa,0,1,0,2
1226,It is the case both that the city of Bahawalpur is in Mexico and that the city of Hiroshima is in Japan.,Bahawalpur / Mexico,Hiroshima / Japan,0,1,0,2
1227,It is the case both that the city of Sanming is in Venezuela and that the city of Kigali is in Rwanda.,Sanming / Venezuela,Kigali / Rwanda,0,1,0,2
1228,It is the case both that the city of Baoji is in Russia and that the city of Qujing is in China.,Baoji / Russia,Qujing / China,0,1,0,2
1229,It is the case both that the city of Managua is in South Korea and that the city of Antananarivo is in Madagascar.,Managua / South Korea,Antananarivo / Madagascar,0,1,0,2
1230,It is the case both that the city of Shenyang is in Russia and that the city of Hebi is in China.,Shenyang / Russia,Hebi / China,0,1,0,2
1231,It is the case both that the city of Abu Ghurayb is in China and that the city of Penza is in Russia.,Abu Ghurayb / China,Penza / Russia,0,1,0,2
1232,It is the case both that the city of Tijuana is in Argentina and that the city of Qinzhou is in China.,Tijuana / Argentina,Qinzhou / China,0,1,0,2
1233,It is the case both that the city of Multan is in Mexico and that the city of Tlaquepaque is in Mexico.,Multan / Mexico,Tlaquepaque / Mexico,0,1,0,2
1234,It is the case both that the city of Cucuta is in India and that the city of Khulna is in Bangladesh.,Cucuta / India,Khulna / Bangladesh,0,1,0,2
1235,It is the case both that the city of Zaria is in Turkey and that the city of Iztapalapa is in Mexico.,Zaria / Turkey,Iztapalapa / Mexico,0,1,0,2
1236,It is the case both that the city of Jiaozuo is in India and that the city of Mukalla is in Yemen.,Jiaozuo / India,Mukalla / Yemen,0,1,0,2
1237,It is the case both that the city of Saitama is in China and that the city of Amravati is in India.,Saitama / China,Amravati / India,0,1,0,2
1238,It is the case both that the city of Nowrangapur is in Brazil and that the city of Munich is in Germany.,Nowrangapur / Brazil,Munich / Germany,0,1,0,2
1239,It is the case both that the city of Malang is in Cameroon and that the city of Shubra al Khaymah is in Egypt.,Malang / Cameroon,Shubra al Khaymah / Egypt,0,1,0,2
1240,It is the case both that the city of Florianopolis is in Malaysia and that the city of Jiangmen is in China.,Florianopolis / Malaysia,Jiangmen / China,0,1,0,2
1241,It is the case both that the city of Kunshan is in Iran and that the city of Antwerpen is in Belgium.,Kunshan / Iran,Antwerpen / Belgium,0,1,0,2
1242,It is the case both that the city of Khartoum is in China and that the city of Tirunelveli is in India.,Khartoum / China,Tirunelveli / India,0,1,0,2
1243,It is the case both that the city of Meizhou is in Benin and that the city of Liupanshui is in China.,Meizhou / Benin,Liupanshui / China,0,1,0,2
1244,It is the case both that the city of Korla is in Saudi Arabia and that the city of Cochin is in India.,Korla / Saudi Arabia,Cochin / India,0,1,0,2
1245,It is the case both that the city of Eskisehir is in South Korea and that the city of Kuala Lumpur is in Malaysia.,Eskisehir / South Korea,Kuala Lumpur / Malaysia,0,1,0,2
1246,It is the case both that the city of Indianapolis is in Burundi and that the city of Jinan is in China.,Indianapolis / Burundi,Jinan / China,0,1,0,2
1247,It is the case both that the city of Uberlandia is in Nigeria and that the city of Cimahi is in Indonesia.,Uberlandia / Nigeria,Cimahi / Indonesia,0,1,0,2
1248,It is the case both that the city of Grosszschocher is in China and that the city of Eskisehir is in Turkey.,Grosszschocher / China,Eskisehir / Turkey,0,1,0,2
1249,It is the case both that the city of Kathmandu is in Iran and that the city of Zahedan is in Iran.,Kathmandu / Iran,Zahedan / Iran,0,1,0,2
1250,It is the case both that the city of Lyon is in Indonesia and that the city of Al Ahmadi is in Kuwait.,Lyon / Indonesia,Al Ahmadi / Kuwait,0,1,0,2
1251,It is the case both that the city of Nagpur is in Ukraine and that the city of Chandigarh is in India.,Nagpur / Ukraine,Chandigarh / India,0,1,0,2
1252,It is the case both that the city of Adana is in China and that the city of Baku is in Azerbaijan.,Adana / China,Baku / Azerbaijan,0,1,0,2
1253,It is the case both that the city of Bhubaneswar is in China and that the city of Mississauga is in Canada.,Bhubaneswar / China,Mississauga / Canada,0,1,0,2
1254,It is the case both that the city of Zhaoqing is in Tajikistan and that the city of Leipzig is in Germany.,Zhaoqing / Tajikistan,Leipzig / Germany,0,1,0,2
1255,It is the case both that the city of Ho Chi Minh City is in Mexico and that the city of Sao Bernardo do Campo is in Brazil.,Ho Chi Minh City / Mexico,Sao Bernardo do Campo / Brazil,0,1,0,2
1256,It is the case both that the city of Chattogram is in China and that the city of Rawalpindi is in Pakistan.,Chattogram / China,Rawalpindi / Pakistan,0,1,0,2
1257,It is the case both that the city of Goeteborg is in China and that the city of Suining is in China.,Goeteborg / China,Suining / China,0,1,0,2
1258,It is the case both that the city of Najran is in the Philippines and that the city of Bhopal is in India.,Najran / the Philippines,Bhopal / India,0,1,0,2
1259,It is the case both that the city of Santo Domingo Este is in Turkey and that the city of Tonghua is in China.,Santo Domingo Este / Turkey,Tonghua / China,0,1,0,2
1260,It is the case both that the city of Barranquilla is in China and that the city of Fushun is in China.,Barranquilla / China,Fushun / China,0,1,0,2
1261,It is the case both that the city of Handan is in Iraq and that the city of Rahim Yar Khan is in Pakistan.,Handan / Iraq,Rahim Yar Khan / Pakistan,0,1,0,2
1262,It is the case both that the city of Neijiang is in Mexico and that the city of Mudanjiang is in China.,Neijiang / Mexico,Mudanjiang / China,0,1,0,2
1263,It is the case both that the city of Fushun is in Turkey and that the city of Sanmenxia is in China.,Fushun / Turkey,Sanmenxia / China,0,1,0,2
1264,It is the case both that the city of Siping is in Argentina and that the city of Tangshan is in China.,Siping / Argentina,Tangshan / China,0,1,0,2
1265,It is the case both that the city of Taiz is in Iran and that the city of Laibin is in China.,Taiz / Iran,Laibin / China,0,1,0,2
1266,It is the case both that the city of Qinhuangdao is in Mexico and that the city of Madurai is in India.,Qinhuangdao / Mexico,Madurai / India,0,1,0,2
1267,It is the case both that the city of Qom is in China and that the city of Quezon City is in the Philippines.,Qom / China,Quezon City / the Philippines,0,1,0,2
1268,It is the case both that the city of Bucharest is in Malaysia and that the city of Tucson is in the United States.,Bucharest / Malaysia,Tucson / the United States,0,1,0,2
1269,It is the case both that the city of Xiamen is in Russia and that the city of Hangzhou is in China.,Xiamen / Russia,Hangzhou / China,0,1,0,2
1270,It is the case both that the city of Zhaoqing is in Tajikistan and that the city of Tegucigalpa is in Honduras.,Zhaoqing / Tajikistan,Tegucigalpa / Honduras,0,1,0,2
1271,It is the case both that the city of Zhuzhou is in Pakistan and that the city of Lusaka is in Zambia.,Zhuzhou / Pakistan,Lusaka / Zambia,0,1,0,2
1272,It is the case both that the city of Leipzig is in India and that the city of Laibin is in China.,Leipzig / India,Laibin / China,0,1,0,2
1273,It is the case both that the city of Hefei is in the Dominican Republic and that the city of Victoria de Durango is in Mexico.,Hefei / the Dominican Republic,Victoria de Durango / Mexico,0,1,0,2
1274,It is the case both that the city of Gujranwala is in China and that the city of Asansol is in India.,Gujranwala / China,Asansol / India,0,1,0,2
1275,It is the case both that the city of Detroit is in Brazil and that the city of Handan is in China.,Detroit / Brazil,Handan / China,0,1,0,2
1276,It is the case both that the city of Huangshi is in South Korea and that the city of Qingdao is in China.,Huangshi / South Korea,Qingdao / China,0,1,0,2
1277,It is the case both that the city of Nampula is in the United States and that the city of Nay Pyi Taw is in Myanmar.,Nampula / the United States,Nay Pyi Taw / Myanmar,0,1,0,2
1278,"It is the case both that the city of Kemerovo is in Nigeria and that the city of Mianzhu, Deyang, Sichuan is in China.",Kemerovo / Nigeria,"Mianzhu, Deyang, Sichuan / China",0,1,0,2
1279,It is the case both that the city of Moradabad is in Egypt and that the city of Ziyang is in China.,Moradabad / Egypt,Ziyang / China,0,1,0,2
1280,It is the case both that the city of Dakar is in Zimbabwe and that the city of Laibin is in China.,Dakar / Zimbabwe,Laibin / China,0,1,0,2
1281,It is the case both that the city of Hannover is in India and that the city of Yongzhou is in China.,Hannover / India,Yongzhou / China,0,1,0,2
1282,It is the case both that the city of Zaria is in Turkey and that the city of Suining is in China.,Zaria / Turkey,Suining / China,0,1,0,2
1283,It is the case both that the city of Guangyuan is in Indonesia and that the city of Rourkela is in India.,Guangyuan / Indonesia,Rourkela / India,0,1,0,2
1284,It is the case both that the city of Hannover is in India and that the city of New Kingston is in Jamaica.,Hannover / India,New Kingston / Jamaica,0,1,0,2
1285,It is the case both that the city of Liupanshui is in Yemen and that the city of Kuantan is in Malaysia.,Liupanshui / Yemen,Kuantan / Malaysia,0,1,0,2
1286,It is the case both that the city of Xuzhou is in India and that the city of Quetta is in Pakistan.,Xuzhou / India,Quetta / Pakistan,0,1,0,2
1287,It is the case both that the city of Tlaquepaque is in Kyrgyzstan and that the city of Benxi is in China.,Tlaquepaque / Kyrgyzstan,Benxi / China,0,1,0,2
1288,It is the case both that the city of Chiclayo is in India and that the city of Ziyang is in China.,Chiclayo / India,Ziyang / China,0,1,0,2
1289,It is the case both that the city of Kathmandu is in Iran and that the city of Karol Bagh is in India.,Kathmandu / Iran,Karol Bagh / India,0,1,0,2
1290,It is the case both that the city of Cucuta is in India and that the city of Panzhihua is in China.,Cucuta / India,Panzhihua / China,0,1,0,2
1291,It is the case both that the city of Chengdu is in India and that the city of Amravati is in India.,Chengdu / India,Amravati / India,0,1,0,2
1292,It is the case both that the city of Jaboatao is in Russia and that the city of Urumqi is in China.,Jaboatao / Russia,Urumqi / China,0,1,0,2
1293,It is the case both that the city of Kagoshima is in the United States and that the city of Nizhniy Novgorod is in Russia.,Kagoshima / the United States,Nizhniy Novgorod / Russia,0,1,0,2
1294,It is the case both that the city of Maoming is in Russia and that the city of Goiania is in Brazil.,Maoming / Russia,Goiania / Brazil,0,1,0,2
1295,It is the case both that the city of Anyang-si is in the Dominican Republic and that the city of Linyi is in China.,Anyang-si / the Dominican Republic,Linyi / China,0,1,0,2
1296,It is the case both that the city of Bhavnagar is in China and that the city of Las Pinas is in the Philippines.,Bhavnagar / China,Las Pinas / the Philippines,0,1,0,2
1297,It is the case both that the city of Cucuta is in India and that the city of Anshan is in China.,Cucuta / India,Anshan / China,0,1,0,2
1298,It is the case both that the city of Nova Iguacu is in South Korea and that the city of Cimahi is in Indonesia.,Nova Iguacu / South Korea,Cimahi / Indonesia,0,1,0,2
1299,It is the case both that the city of Guigang is in Indonesia and that the city of Ya'an is in China.,Guigang / Indonesia,Ya'an / China,0,1,0,2
1300,It is the case both that the city of Moradabad is in Egypt and that the city of Heze is in China.,Moradabad / Egypt,Heze / China,0,1,0,2
1301,It is the case both that the city of Rio de Janeiro is in the Dominican Republic and that the city of Omsk is in Russia.,Rio de Janeiro / the Dominican Republic,Omsk / Russia,0,1,0,2
1302,It is the case both that the city of Onitsha is in Zambia and that the city of Belo Horizonte is in Brazil.,Onitsha / Zambia,Belo Horizonte / Brazil,0,1,0,2
1303,It is the case both that the city of Luancheng is in Brazil and that the city of San Pedro Sula is in Honduras.,Luancheng / Brazil,San Pedro Sula / Honduras,0,1,0,2
1304,It is the case both that the city of Subang Jaya is in Nepal and that the city of Tanggu is in China.,Subang Jaya / Nepal,Tanggu / China,0,1,0,2
1305,It is the case both that the city of Kyoto is in China and that the city of Almaty is in Kazakhstan.,Kyoto / China,Almaty / Kazakhstan,0,1,0,2
1306,It is the case both that the city of Quetta is in India and that the city of Bahawalpur is in Pakistan.,Quetta / India,Bahawalpur / Pakistan,0,1,0,2
1307,It is the case both that the city of Grosszschocher is in China and that the city of Al Ahmadi is in Kuwait.,Grosszschocher / China,Al Ahmadi / Kuwait,0,1,0,2
1308,It is the case both that the city of Sangli is in Indonesia and that the city of Marseille is in France.,Sangli / Indonesia,Marseille / France,0,1,0,2
1309,It is the case both that the city of Jiangmen is in Indonesia and that the city of Longyan is in China.,Jiangmen / Indonesia,Longyan / China,0,1,0,2
1310,It is the case both that the city of Himeji is in Russia and that the city of Gujranwala is in Pakistan.,Himeji / Russia,Gujranwala / Pakistan,0,1,0,2
1311,It is the case both that the city of Nyala is in Indonesia and that the city of Kinshasa is in the Democratic Republic of the Congo.,Nyala / Indonesia,Kinshasa / the Democratic Republic of the Congo,0,1,0,2
1312,It is the case both that the city of Dalian is in Saudi Arabia and that the city of Las Pinas is in the Philippines.,Dalian / Saudi Arabia,Las Pinas / the Philippines,0,1,0,2
1313,It is the case both that the city of Suizhou is in France and that the city of Anshun is in China.,Suizhou / France,Anshun / China,0,1,0,2
1314,It is the case both that the city of Indianapolis is in Burundi and that the city of Barquisimeto is in Venezuela.,Indianapolis / Burundi,Barquisimeto / Venezuela,0,1,0,2
1315,It is the case both that the city of Langfang is in the Philippines and that the city of Fort Worth is in the United States.,Langfang / the Philippines,Fort Worth / the United States,0,1,0,2
1316,It is the case both that the city of Zhenjiang is in Indonesia and that the city of Shenzhen is in China.,Zhenjiang / Indonesia,Shenzhen / China,0,1,0,2
1317,It is the case both that the city of Pikine is in China and that the city of Bujumbura is in Burundi.,Pikine / China,Bujumbura / Burundi,0,1,0,2
1318,It is the case both that the city of Benoni is in China and that the city of Maiduguri is in Nigeria.,Benoni / China,Maiduguri / Nigeria,0,1,0,2
1319,It is the case both that the city of Zhabei is in Syria and that the city of Harare is in Zimbabwe.,Zhabei / Syria,Harare / Zimbabwe,0,1,0,2
1320,It is the case both that the city of Amritsar is in China and that the city of Solapur is in India.,Amritsar / China,Solapur / India,0,1,0,2
1321,It is the case both that the city of Yaounde is in Brazil and that the city of Shihezi is in China.,Yaounde / Brazil,Shihezi / China,0,1,0,2
1322,It is the case both that the city of Yangon is in China and that the city of Maracay is in Venezuela.,Yangon / China,Maracay / Venezuela,0,1,0,2
1323,It is the case both that the city of Tiruppur is in China and that the city of Lome is in Togo.,Tiruppur / China,Lome / Togo,0,1,0,2
1324,It is the case both that the city of Khabarovsk is in Mexico and that the city of Xiamen is in China.,Khabarovsk / Mexico,Xiamen / China,0,1,0,2
1325,It is the case both that the city of Queens is in Jordan and that the city of Karbala is in Iraq.,Queens / Jordan,Karbala / Iraq,0,1,0,2
1326,It is the case both that the city of Riga is in Norway and that the city of Barranquilla is in Colombia.,Riga / Norway,Barranquilla / Colombia,0,1,0,2
1327,It is the case both that the city of Vadodara is in Brazil and that the city of Dhanbad is in India.,Vadodara / Brazil,Dhanbad / India,0,1,0,2
1328,It is the case both that the city of Duque de Caxias is in Russia and that the city of Bamako is in Mali.,Duque de Caxias / Russia,Bamako / Mali,0,1,0,2
1329,It is the case both that the city of Khartoum is in China and that the city of Ho Chi Minh City is in Vietnam.,Khartoum / China,Ho Chi Minh City / Vietnam,0,1,0,2
1330,It is the case both that the city of Fuxin is in Malaysia and that the city of Hubli is in India.,Fuxin / Malaysia,Hubli / India,0,1,0,2
1331,It is the case both that the city of Cheonan is in Brazil and that the city of Sarajevo is in Bosnia and Herzegovina.,Cheonan / Brazil,Sarajevo / Bosnia and Herzegovina,0,1,0,2
1332,It is the case both that the city of Chongqing is in Brazil and that the city of Taicang is in China.,Chongqing / Brazil,Taicang / China,0,1,0,2
1333,It is the case both that the city of Kota Bharu is in India and that the city of Huangshi is in China.,Kota Bharu / India,Huangshi / China,0,1,0,2
1334,It is the case both that the city of Huaihua is in Mexico and that the city of Jinan is in China.,Huaihua / Mexico,Jinan / China,0,1,0,2
1335,It is the case both that the city of Tanggu is in Japan and that the city of Tonghua is in China.,Tanggu / Japan,Tonghua / China,0,1,0,2
1336,It is the case both that the city of Maracay is in India and that the city of Caloocan City is in the Philippines.,Maracay / India,Caloocan City / the Philippines,0,1,0,2
1337,It is the case both that the city of Antalya is in Italy and that the city of Omsk is in Russia.,Antalya / Italy,Omsk / Russia,0,1,0,2
1338,It is the case both that the city of South Tangerang is in Russia and that the city of Torreon is in Mexico.,South Tangerang / Russia,Torreon / Mexico,0,1,0,2
1339,It is the case both that the city of Bloemfontein is in Brazil and that the city of Kleinzschocher is in Germany.,Bloemfontein / Brazil,Kleinzschocher / Germany,0,1,0,2
1340,It is the case both that the city of Dhanbad is in Brazil and that the city of Wuhan is in China.,Dhanbad / Brazil,Wuhan / China,0,1,0,2
1341,It is the case both that the city of Yinchuan is in South Korea and that the city of Addis Ababa is in Ethiopia.,Yinchuan / South Korea,Addis Ababa / Ethiopia,0,1,0,2
1342,It is the case both that the city of Panshan is in India and that the city of Macapa is in Brazil.,Panshan / India,Macapa / Brazil,0,1,0,2
1343,It is the case both that the city of Amritsar is in China and that the city of Novokuznetsk is in Russia.,Amritsar / China,Novokuznetsk / Russia,0,1,0,2
1344,It is the case both that the city of Maoming is in Russia and that the city of Bayannur is in China.,Maoming / Russia,Bayannur / China,0,1,0,2
1345,It is the case both that the city of Jeddah is in India and that the city of Yibin is in China.,Jeddah / India,Yibin / China,0,1,0,2
1346,It is the case both that the city of Shenyang is in Russia and that the city of Mukalla is in Yemen.,Shenyang / Russia,Mukalla / Yemen,0,1,0,2
1347,It is the case both that the city of Karol Bagh is in the United States and that the city of Bulawayo is in Zimbabwe.,Karol Bagh / the United States,Bulawayo / Zimbabwe,0,1,0,2
1348,It is the case both that the city of Jiangmen is in Indonesia and that the city of Bayannur is in China.,Jiangmen / Indonesia,Bayannur / China,0,1,0,2
1349,It is the case both that the city of Hubli is in the United States and that the city of Korla is in China.,Hubli / the United States,Korla / China,0,1,0,2
1350,It is the case both that the city of Nova Iguacu is in South Korea and that the city of Tucson is in the United States.,Nova Iguacu / South Korea,Tucson / the United States,0,1,0,2
1351,It is the case both that the city of Xinyang is in Armenia and that the city of Gaziantep is in Turkey.,Xinyang / Armenia,Gaziantep / Turkey,0,1,0,2
1352,It is the case both that the city of Quzhou is in Russia and that the city of Xiamen is in China.,Quzhou / Russia,Xiamen / China,0,1,0,2
1353,It is the case both that the city of Namangan is in Nigeria and that the city of Kryvyy Rih is in Ukraine.,Namangan / Nigeria,Kryvyy Rih / Ukraine,0,1,0,2
1354,It is the case both that the city of Quito is in China and that the city of Conakry is in Guinea.,Quito / China,Conakry / Guinea,0,1,0,2
1355,It is the case both that the city of Ankara is in Sweden and that the city of Managua is in Nicaragua.,Ankara / Sweden,Managua / Nicaragua,0,1,0,2
1356,It is the case both that the city of Dombivli is in Mozambique and that the city of Xiangtan is in China.,Dombivli / Mozambique,Xiangtan / China,0,1,0,2
1357,It is the case both that the city of Beirut is in Japan and that the city of Pimpri is in India.,Beirut / Japan,Pimpri / India,0,1,0,2
1358,It is the case both that the city of Dubai is in China and that the city of Konya is in Turkey.,Dubai / China,Konya / Turkey,0,1,0,2
1359,It is the case both that the city of Iztapalapa is in Indonesia and that the city of Enugu is in Nigeria.,Iztapalapa / Indonesia,Enugu / Nigeria,0,1,0,2
1360,It is the case both that the city of Puning is in the United States and that the city of Enugu is in Nigeria.,Puning / the United States,Enugu / Nigeria,0,1,0,2
1361,It is the case both that the city of Zaria is in Turkey and that the city of Zhengzhou is in China.,Zaria / Turkey,Zhengzhou / China,0,1,0,2
1362,It is the case both that the city of Koeln is in Mexico and that the city of Zagreb is in Croatia.,Koeln / Mexico,Zagreb / Croatia,0,1,0,2
1363,It is the case both that the city of Fort Worth is in Malaysia and that the city of The Bronx is in the United States.,Fort Worth / Malaysia,The Bronx / the United States,0,1,0,2
